SUM,Φούρνος Προθέρμανσης 1 καύσης Φ.Α.,Φούρνος Προθέρμανσης 2 καύσης Φ.Α.,Φούρνοι Προθέρμανσης 1-2 καύσης Φ.Α.,Επαγωγικός Φούρνος Προθέρμανσης,Μηχανισμός αφαίρεσης οξειδίων πριν τη διέλαση,Κύριο σώμα μηχανισμού διέλασης,Έξοδος διέλασης,Υδραυλικές Αντλίες Πρέσας,Υδραυλικές Αντλίες Πρέσας.1,Αντλιοστάσιο Πρέσας,Q_KG (Produced Quantity),Q_ST (Produced Pieces),MACHMINS (MACHINE MINUTES),TOTDH (TOTAL DELAYS -HOURS)
578246.6937270216,24220.608096301556,23980.077869558372,42421.35189343238,135060.7291407585,53505.30256136601,11451.222616512594,25483.62040913105,81635.10885569453,112308.43510866165,72655.88918062349,6498784.469516217,11353.383931934834,20749.625886082646,166.8115086555481
626934.0105810195,14469.475480467081,14753.41649412514,43087.74537466699,148913.94785279036,53432.82524027638,12117.742705459823,30680.55432844162,105384.05520248413,126811.78206264973,72142.18616836918,7292939.5895566335,12732.883474290371,22598.32327187061,206.03310798108578
666906.3649218752,27858.54782646895,25549.780543828056,52457.76818110273,160597.1803495586,65346.31570883822,11241.14923316319,24950.787074625492,92878.17736136913,119056.96802973747,89917.19615611857,6939688.160991012,12091.970770299435,23147.432818114754,173.41612723469734
572074.4959035268,22345.832602739334,19873.785332822827,44534.69217701744,128545.70661738516,56683.675210874644,10466.502843328533,22326.667188882828,87485.93841421604,103253.04736316204,75423.7292947035,6117478.3265215745,10570.932671189308,19095.378522276875,140.60348287969828
587539.8418111327,24784.460236430168,28742.94094896322,39847.49143912355,124542.82376609744,50132.317021900664,18847.463869973948,27751.623231202364,101605.99026966095,111666.98903977871,68346.99409710075,6463039.550603866,11592.627780973911,21400.645921379324,131.17407929897308
629341.9007257051,13293.377293407917,14915.186843860161,41945.69462828091,154389.74252086878,52830.172083277066,12700.249104391267,31063.68853467703,104849.4853772521,126759.80136215687,70632.6218868147,7244772.9955343,12580.393109083176,22340.034281909462,225.12992505729198
616781.4255479821,15604.011427819729,14579.294547039282,43514.32430714731,139682.32930651307,54037.42638797169,12090.726069782753,30438.558847904205,105107.58845227957,126323.57500493526,74340.29542194697,7281393.244478404,12773.824574708939,22893.503024876114,182.75204819440842
660927.6974735884,14490.575552165508,30149.110555076655,51305.58098755523,163785.4921645522,63137.31149844749,20785.01036477879,30291.42590534687,104198.34574061632,119525.94441890717,87612.91279018177,6873935.535709321,12011.019757151604,19352.995440959927,262.23581281304354
577209.2107012961,22839.049417078495,20311.89051039222,44700.03486907569,129674.89168930055,56943.66301336571,10402.886364350248,22427.7085185647,87536.45442220569,104046.29679322243,76027.72708244872,6164789.391269504,10604.96223706007,19217.499921172854,142.79004146158695
577505.4092149718,22578.365696251392,20269.009216511276,44626.524250974406,130081.29997321965,56650.49213750561,10454.859277614545,22595.528728544712,88531.1837823987,104951.62863075733,76014.01513989481,6211921.794011473,10721.550012111664,19327.28749528527,144.30963617563248
598308.3656102787,26035.910015165806,26537.534072804498,35348.88929920394,129461.69969096781,43993.52429959492,13766.391809265207,29293.80632442236,102519.43696963787,122327.39826858044,58693.29288100349,7092987.6727375975,12277.866754353046,23515.296738445755,135.7073372863233
603064.3456793254,26209.621509075165,26823.01834838395,36062.400020883375,129462.681275934,44670.43037982268,14025.129135896754,29278.025175392628,103067.26692515612,122230.04789888859,59664.344302589954,7090399.46339774,12291.69179546833,23566.30587548017,135.66834355518222
665794.8818968923,9329.080250352621,20569.911430478125,41508.685498537765,173107.95318865776,53974.39768370037,15266.505834506532,33806.49153262377,105039.6552722454,127756.49843454361,71645.39447357292,6969061.560340463,12072.181158483028,20715.226371288296,302.6385418772697
627311.1221442225,12918.247709274292,14950.971529036773,41135.59252935824,155412.32930019498,52360.280525808594,13252.557208566894,31253.218616247177,104380.76793956757,126499.34628844261,69942.47605196279,7201387.032639622,12472.328797459602,22260.703534483906,231.48689602315426
623858.4739225983,14943.691989421844,14387.346066916,41899.17040447274,148238.05321404338,53021.6681881202,12121.609542170321,30611.127394557,104898.65810799599,126834.39257204533,71400.89029785283,7283688.994356274,12681.496585667133,22845.369455516335,200.5974383726716
622684.3764118938,15490.914855897427,14378.041957998286,42376.697740692354,144987.47038269043,53495.140255921026,11748.820204526264,30250.27315801382,105216.61349791288,127023.95704865456,72912.59141393183,7303564.175241052,12760.384471833706,23063.935033679005,191.7592106088996
621930.1299305881,15676.167247086763,14395.052592253696,42596.97721814851,143480.41638040543,53769.17944970676,11620.1534214389,30046.087238550186,105339.62861704826,127065.57525098324,73735.48427364566,7307008.8242349615,12785.863754808903,23128.07053238153,188.18580859154463
598327.5633377174,14751.281943589449,13493.380748808393,41978.65256219428,132885.3579687178,53545.68458088233,13123.093897203398,30552.803232848644,100906.71072649956,123906.39810681343,73109.8407517951,7060997.614684283,12334.989853799343,22418.265719711777,172.61577823013067
507543.87496361084,11389.481027334929,11919.804911899571,36785.190763372215,118330.83349311353,46762.10693820571,12223.815329296072,23488.92231950164,83445.48161137104,102100.87369978428,63097.931785592315,5761838.061759054,10200.979414224625,18335.015221238133,129.27948876097798
557126.5310858843,14686.457326292992,14424.33766783477,41310.911691996844,125836.21103152634,51821.42147827442,10766.302947088037,23251.634241700172,92868.0853663683,110967.17812657356,72266.3482430842,6254889.892647623,10922.866006791592,19574.84139025211,156.8508021235466
569689.0965271179,18131.81659027934,16569.017515349406,42470.34196316226,127510.60692316295,53735.44990461151,10437.993923432367,22991.065173387527,91161.28428387642,108887.0738518238,73761.84326762082,6212017.383874535,10789.327145040035,19520.527984052893,153.9602257013321
574267.5326497058,21114.074973464012,18536.085589408896,43330.18298770714,128131.15668246151,55391.47472075053,10360.851496096853,22667.30824741721,88070.2488720715,105487.6541775465,74596.95534170036,6110089.457701801,10550.076591134071,19319.44698885083,147.04078963771462
588833.084341945,23497.000168979168,20305.72850204709,44251.9597730709,131834.27311745286,56937.36738325798,10407.565504011498,22917.917716771364,87563.32602474093,105898.94638478756,75647.7866203749,6167668.694501876,10668.699490487576,19745.729412585493,146.85736025497317
663386.8282679097,27586.048815965656,23873.407046341934,50060.27914918545,153835.25709927082,63190.6416224926,11130.870524319898,24290.601564347744,93673.8306106925,116925.87275326252,84311.51050206184,6742008.551773905,11899.71028995514,23001.70747607946,164.62785971164703
675528.1997730199,28133.92991149426,25329.160395979925,51328.11286153116,161482.3452336192,65039.364091718206,11085.17815856744,25055.122469842434,94018.88779270649,120465.45020282269,88457.95209440107,6957695.698027491,12109.240140974522,23559.39690470695,176.16889678686857
657602.6137133635,27340.116617977623,25116.887063741728,50142.24508123865,157657.16824939847,63496.68992357306,11241.599460935298,25540.101799428463,90608.59308826923,119609.54462587833,87082.77096183291,6898192.601435839,11969.314301908016,23034.862342178818,180.85861463844776
603508.7193532627,25080.900960683823,24192.11100566391,43169.155526011884,140580.36487942934,55920.66621799879,12097.955695953522,25837.03211170435,85010.72065654397,115402.89847135544,74220.0567540762,6585268.032552003,11502.987654745579,21585.982500761744,178.08498122543097
