SUM,Φούρνος Προθέρμανσης 1 καύσης Φ.Α.,Φούρνος Προθέρμανσης 2 καύσης Φ.Α.,Φούρνοι Προθέρμανσης 1-2 καύσης Φ.Α.,Επαγωγικός Φούρνος Προθέρμανσης,Μηχανισμός αφαίρεσης οξειδίων πριν τη διέλαση,Κύριο σώμα μηχανισμού διέλασης,Έξοδος διέλασης,Υδραυλικές Αντλίες Πρέσας,Υδραυλικές Αντλίες Πρέσας.1,Αντλιοστάσιο Πρέσας,Q_KG (Produced Quantity),Q_ST (Produced Pieces),MACHMINS (MACHINE MINUTES),TOTDH (TOTAL DELAYS -HOURS)
699668.9449939125,26120.871594667435,23344.65296549801,59215.940232555455,159137.82036820054,74019.92529069431,11561.26043679521,32221.044245183468,103951.04945975542,127422.16802001,100936.2664615438,7279226.996105492,12773.086250543594,24815.06990969181,234.52011343836784
583852.6053008733,16183.126351833344,17479.140911090395,40513.79803652535,136526.85013258457,50642.24926954226,15859.231995579157,24384.65956440568,91387.79687035084,112638.4311902523,69057.61028953185,6664980.646954238,11677.397018611431,20535.62141865492,159.42338795214891
534135.9212487472,20636.68379920721,20284.859368288548,38302.73550676205,124282.16250227392,47878.419383452565,9685.050887693786,24927.86555850506,84245.77348324656,111761.42507910728,65288.7560554611,6289210.295005441,11046.342046558857,19583.187657147646,143.76373921334743
520602.25908378867,18838.727232158184,18615.463428807285,40673.8752924935,114701.1891515255,50842.33894396016,10933.448058847305,24297.937670081854,72021.38794536889,103121.79100900888,69330.45984555627,5831347.596253991,10217.029090732336,18815.470589250326,136.03559179976583
664816.2415406095,28490.68224078417,22787.25968530182,50736.047809713025,148453.4744193554,63420.05976214129,10880.129101876862,28735.946725189686,98355.46832281351,128593.1420481205,86481.90437715332,7504155.633762956,13125.307501018047,23262.542338371277,175.87526009231806
545284.3591990434,24110.874590158463,26949.013788366366,39513.10176969065,126062.66130717099,49391.37721211331,11246.96916017611,22018.330076918006,78132.69592317939,102748.85451883078,67351.88271802425,5939561.921492517,10405.457739651203,18970.975592583418,159.49155443161726
682565.8951418768,24564.377209305763,25259.697629499482,60090.43566356797,147159.67663124204,75113.04457945995,11253.100868993293,27794.456502705812,94264.12448275089,123569.20030415058,102426.88367349695,7164271.5371668935,12551.032496988773,22358.507950901985,175.4778157621622
567714.6032535762,23585.265401661396,24364.379113411946,38490.17703274063,133201.67143064737,48112.717843154634,14013.960666265455,24217.863447099924,78983.66887319088,107728.27742159367,65608.25630580788,6356861.061853647,11126.15993720293,20313.53600129485,164.8884594142437
611554.2720577525,19901.90943032503,20638.548173630268,48405.44829619337,134780.29857224226,60506.81381801286,13413.75805176035,28010.663603037596,87388.87716817856,117280.99075376987,82509.28686851144,6698532.233699143,11752.594072759151,21403.188867419958,176.6895081549883
550910.6362453119,22210.2999573946,22478.46660943035,36471.95937589173,129505.28389820457,45589.94232432239,11575.894138479609,25343.918092489243,81729.37753888965,111863.85303378105,62168.11492329578,6428918.066199183,11264.98538929224,20007.772832661867,161.41074706614017
524951.863900483,19640.168790638447,22159.508489084277,39678.68166840356,116577.0668245852,49598.3486377333,10881.040878069927,25053.758997619152,72534.78941734135,104202.57531404495,67634.1141294803,5855603.865398318,10264.625757545233,18787.06216558814,155.32842759788036
592508.7601769221,21750.801356256008,22418.128503012696,42897.96350163632,139686.3565569818,53622.454377045404,10886.272688096115,29335.365434110165,79254.94272860885,121524.15014266968,73121.528695971,6951866.081950188,12173.711774528027,21934.964534640312,176.73839160054922
665086.2942442273,28311.753382623196,21484.68792804483,46681.52686770576,156911.9571993947,58351.90168908992,11105.117347287727,30671.010022878647,101130.17633008957,129861.78721785545,79570.78913509549,7542917.778424382,13193.723962724209,24346.134857833385,175.732756562531
649189.54830939,24935.86855351925,28863.892270159777,45425.735530409496,156230.91611984372,56782.17630855416,11728.636044388342,28704.13286948204,99933.77819764614,123200.50426244736,77430.24042075567,7057377.034823358,12366.644319176674,23275.05222827196,212.99990393966436
632732.074591005,9746.819221243262,16616.653156518954,37739.471755966886,162382.66046881676,47174.33279941632,15377.088159440165,32664.248631596565,107206.1206792593,127969.92130160332,64328.64503857992,7193289.205668807,12608.806757330894,21840.266862809658,291.10391211509705
627439.4106075083,16055.79186335206,13983.240163153421,42867.9003163749,146390.87543413043,53584.87539546862,13066.079397930396,32076.065171957016,105967.6917501092,128382.34012246132,73070.28933169058,7331976.213681996,12857.342368662357,23485.79973489046,201.56331599503756
570659.9597018472,15828.523820519447,13806.790966910135,38297.06461278549,132885.86710858345,47871.33076598187,11894.992422416588,27683.364030897617,98044.69727027416,120636.15563690662,65279.092109663194,6984176.821234584,12249.759163558483,21281.563474684954,138.82529313489795
639993.8135113455,19134.36901330948,20018.6990112305,52126.85110676539,136961.84822535515,65158.55698791446,12459.01498554979,27953.17449364066,99720.54088550806,123993.98057997227,88852.58711380465,7118896.39474088,12484.582138895988,21866.446428894997,195.6432794854045
570287.0987303641,20217.158932507038,18143.64071911576,38948.548552487875,129578.67801523209,48685.68396672427,15589.672870989149,23869.561788350344,90317.1488724947,112550.17979025841,66389.57374703919,6589192.679215431,11557.853186070919,20540.13522103429,153.71181440353394
620845.9954929905,21848.037891328335,19000.89862184527,51028.77737086678,133463.5573822558,63785.97516135461,12050.355151325208,27021.914034098387,96167.49533581734,121500.0140106678,86980.87522002903,6959727.892997205,12222.55949062109,21764.313054084778,191.7451588138938
500464.28090494254,17453.287972152233,16459.22903012039,35800.52525324556,117331.57999753952,44750.65656655695,9515.823518884616,22176.074212282896,80812.7945061326,102525.86717158556,61023.624941512535,5823827.177575052,10227.784288823605,17898.940943330526,123.24519359320402
644610.3297976668,26419.13065713644,24931.42771954541,58124.82547793255,132996.47889110446,72656.02839964454,11176.595924096857,24361.40611127019,90455.87442922592,117900.44829785824,99076.40706465775,6787922.866546571,11911.63036006689,20697.539874315262,195.98883908987045
590795.5031324141,18181.26819768548,22822.99165301327,39105.32422280916,136690.06386086345,48881.65183074031,16981.725178716784,24985.658323287964,88869.48671805859,116292.50466048717,66656.80030176256,6776352.396407664,11867.183403074741,20679.35493260622,191.72102638334036
690081.3383361427,27621.011566758156,24113.40068807606,64351.76770983706,149604.6213081777,80439.70963729633,9269.550133839524,25374.697435975075,94249.62859797478,123219.24594938755,109690.5131417677,7148823.077321529,12548.472421050072,22769.70632493496,190.66807345300913
589898.1495040515,21022.570190668106,21956.283010005987,40601.00733893334,141028.90334051847,50751.259173666665,15390.01151522689,23363.974826455116,86152.99092504382,112526.9160014391,69206.26486029851,6661203.481793821,11666.868011176586,20924.467326253653,163.80028535425663
588264.2640856998,25978.24070727825,21782.89072849754,48459.23904246323,127920.12967526913,60574.0453553079,13088.126825517607,22446.614787608385,82976.69299665093,110346.57440960407,82600.97093905622,6431818.763353288,11298.603197455406,20607.844695299864,162.76521791517735
615516.3139936903,20654.212079286575,20134.020386445554,42306.925885618904,139997.6061413288,52883.6590809092,14649.674485938554,28545.27942442894,95160.94907331467,124743.12386929989,72114.08526638229,7182677.820489287,12590.947358369827,22536.589281857014,186.27283234894276
676895.1620442949,24205.814359247684,23267.142232084312,60729.33799681408,151568.59852537513,75911.6724960176,9822.11295261417,27460.505537956953,95972.1037723422,124474.0627193451,103515.91704002401,7193696.145371556,12615.287997186184,22837.136826217175,208.15789975970984
575819.5124352989,18733.724845051765,19453.02804163697,40325.418716795786,132969.05872789025,50406.77684376588,16250.150702803512,22946.42783164978,87104.29926472902,110284.99793410301,68736.51857936867,6501335.125695586,11393.122100353241,20198.058743923903,155.13684970140457
619842.6690078722,15153.377811789513,13928.92406704427,44110.32257628576,142632.85904371738,55137.9032203572,13789.948780421397,30704.034034609795,104342.76546019316,126080.32425999641,75188.05924895385,7224243.024087548,12680.85607367754,22703.203457593918,185.6096639931202
452453.45915225113,9099.936020195484,10353.4606412787,32829.18919223154,102646.30290022492,41036.48476640385,8410.832893991634,22417.653655171394,79000.75741934776,96131.75594121218,55958.84521403103,5518310.140293777,9680.771667957306,16495.866075977683,90.85574501007795
574756.1171485111,14011.402781695127,12678.063953644045,43725.245154612,131376.16649636626,54656.56333880729,12552.78373435088,25430.94810771942,96704.5033531189,115208.24858605862,74531.66787717954,6565447.70204103,11517.114414870739,20543.5897064209,136.3041338212788
543436.2276095736,18996.48487985134,14767.26024012567,43432.97759479146,125618.8839918524,54291.22199348932,11276.560593920056,21964.06805025041,81909.94610610604,103339.44845676422,74033.48453657635,6017849.108960569,10549.193915128708,19583.32324191928,117.94735758379102
560228.5755553065,19276.938924610615,23002.05228395466,46421.799371936024,125072.14345911145,58027.24576714888,12950.733863599005,21927.125172257423,74492.72049698234,101837.01335817575,79128.06711125458,5810603.4579949975,10169.490006893873,19090.1999643445,162.43510001152754
641011.7601635887,28332.55873656273,20725.618573474916,47679.26218868258,144499.38413852453,59599.074288082076,11703.08626786657,25375.991692632437,99822.76322382689,124501.61781072617,81271.47434130596,7300516.906963587,12778.584241390228,22274.43758904934,158.73392593860626
667626.6300243204,21542.88540393114,25290.086629748388,52317.628696102256,154807.40233713388,65397.03587012782,13756.035457000253,27577.7373560369,97069.12967669964,122834.53087031841,89177.77618653794,7148140.747775197,12515.136611700058,22446.767784655094,232.15536434948444
651635.4368756606,13504.374883413315,20946.41048948768,54938.13059843813,149070.6253260374,68672.66324804765,11784.431996443014,27975.758118718863,98376.16418170929,122623.5763823986,93644.54079279226,6990391.072713256,12260.88805937767,21618.30434963107,227.53805142641068
594755.1161587976,14686.974841296673,17109.081063520927,41113.27027986783,136260.51494070888,51391.589573720354,15846.823822107097,26468.099452078342,96797.0486434102,119256.77373707294,70079.44032780049,6845271.777295649,12009.00632506609,21088.563917130232,188.12974651157856
543074.8922810237,20735.633918702602,17791.291845107102,38222.966494481385,128336.39050361514,47778.70294644502,9852.12417828743,25714.494511157274,87759.91396817565,114438.11038255692,65152.77909590535,6485493.154247284,11392.212210476398,20250.756838023663,145.5019882582128
619645.7404947783,24725.30874055624,22066.26909844879,48070.137382310975,134092.04238450527,60087.66828011757,12127.211964257885,28023.747577756643,93628.29850959778,121385.95220565796,81937.7341743937,6945959.766387522,12186.907346963882,21989.21892732382,200.6354011297226
669281.1845287832,20535.94661128521,22947.214948272744,54619.24762449949,154410.6172553599,68274.05953062436,11709.440677972514,29553.114627480507,96510.95633494854,125300.4611903429,93100.99026903322,7262755.497130454,12719.715115725994,23123.382615745068,222.4539592564106
575616.044550328,18593.73000085354,18753.63346114161,42565.29220134126,129341.46929314733,53206.61180390543,15777.166570671205,23124.42124131322,86848.03922060132,109376.66570544243,72554.48239545448,6395053.081260383,11216.061158835888,20036.320255100727,155.88047222048044
543425.0873224833,22093.363455414772,23512.864272284547,37746.030795789964,125654.31049412489,47182.54883805089,10504.634129158785,24439.816183656454,83522.01055425406,112178.78848195076,64339.83462310875,6344018.56375128,11134.222342431545,19642.904457896948,151.45935748517513
635591.6952029895,25922.835332095623,23662.488308572807,49244.8950648712,138483.68104428053,61556.118831089,11760.711711008404,28239.732146322727,94931.30469727516,123540.76895773411,83940.16674390019,7112893.351340592,12466.943211734295,22233.46855312586,195.33085615187883
585530.9584479881,16144.559757888317,15838.665563523788,39159.878995164385,140038.39695957303,48949.852191726626,15402.693611284125,26457.033892571926,96090.42423593998,116843.37960064411,66749.79374175749,6743621.289320707,11847.876936078072,21344.183642864227,175.6114987358451
699259.0665066261,25935.144684433937,23370.841326403657,59186.330773976486,159015.14976850152,73982.92036301289,11584.490408225734,32171.207549214363,103882.70436155796,127349.2823779583,100885.80049501758,7273827.989601791,12763.601230323315,24758.106747865677,234.8514303267002
583440.1344197356,16265.816181182861,17510.490695869943,40467.239335005754,136413.7064112723,50584.04916875719,15874.35564009883,24352.027029961348,91271.6541211605,112506.17926955223,68978.25591874623,6657514.62345928,11664.337909936905,20523.584612309933,159.4004315957427
533337.2070386782,20632.05274349451,20324.503600335152,38262.64344479889,124040.28666475415,47828.30430599861,9674.532520241257,24874.647719353437,84038.12584000826,111547.48975932598,65220.41261197233,6276206.887300253,11023.285586953163,19541.430961489677,143.30046909675002
529763.3468883351,19196.230036377907,19012.305843412905,40467.33863081468,116812.06698049605,50584.16466909049,11366.917558977348,25035.69745618105,74219.10991463065,105798.97898554802,68978.41106844769,5966231.038096964,10459.03633093834,19202.472446411848,144.67116060480475
661902.1339479503,28029.426277518272,23039.14303560261,50836.62894772332,147566.00235193968,63545.78618465415,11008.13056486406,28512.934171795845,97645.02761471272,127848.9159578085,86653.34949876176,7463370.1703333855,13055.998108804226,23074.95446652174,182.988607108593
528308.2549035687,24350.707615852356,26164.399156141328,37894.803499733345,122232.46402040124,47368.504374666685,10922.289610774,21240.145423308015,76553.43197318912,99467.63538986444,64593.417407116714,5748008.825915486,10070.037505179644,18402.3915861547,146.75751996040344
637266.5918249694,23640.273650527,25868.87691659932,36869.109513001,145246.31525564194,46086.386891251255,16516.126563657377,31531.352064728737,103164.95816367865,127757.51160442829,62845.07538427749,7294882.794915736,12769.465228021145,22954.666388332844,183.66389513760805
593050.0566840353,23940.942050218582,25880.256906628656,38558.98213278549,139674.21976342797,48198.72766598186,11142.547124058385,27456.578112781048,95596.08912307024,118562.08735108376,65725.54007709195,6856027.45764941,12010.484156608582,21562.16249987483,180.39033093303442
489974.60876782384,15001.73809826374,21432.43060605529,42838.37084608646,106844.48446501791,53547.95838595135,11225.361196465385,21710.457006946206,66898.41550979018,82675.18559962511,73019.95030582919,4589186.685508192,8045.427321955562,16521.496962681413,150.10801392421126
634836.8648491948,21568.15139323473,27516.838842463545,34980.878344689685,151659.23459514976,43726.094483090965,16085.568511709054,31694.869001567364,102746.46445381641,129331.73898220062,59626.499529201385,7312800.431961954,12803.816627502441,22891.439990401268,216.00219976902008
657862.2968415766,26982.449647367,24490.388518285792,37874.57887420654,159053.85815882683,47343.21842110146,13109.877689221954,31939.81470257044,106602.43340927362,129724.6650403738,64558.941262852066,7521932.161963701,13155.535407364368,24613.08176457882,187.03162164241076
664140.8178453203,23484.656419873238,29570.721060609874,47114.06768604714,153779.93974089622,58892.58805533007,12552.428525795309,29809.323859393597,104262.72006887197,122715.34453809261,80308.07932241075,7080288.787024736,12401.110490202904,23620.301779210567,188.19084127247334
617968.5317377418,18210.466362923384,26228.032976937342,46506.59799276058,141771.23843830824,58133.24749095073,12993.098329759767,26137.31230852008,100566.01805973053,110503.73700916767,79272.61021493282,6272056.921673894,11009.195900797844,21233.94932180643,163.98665492236614
620294.7497986645,21404.438414275646,26806.302373337796,42066.03149494251,146935.55876660347,52582.542816449284,12465.176016703328,27390.59037384391,104411.47401559353,116150.91905891895,71703.4627754702,6530765.878962874,11466.98843562603,21764.646651148796,171.64380640536547
706455.1080945029,8815.656507655978,27531.30367701059,64875.58068410172,159465.3211466372,81094.47585512715,13073.204354495447,27359.87429189682,91912.45945799351,113172.28957056999,110583.3808675886,6548169.151507854,11450.847849011421,19911.78905636072,256.3445672094822
506117.3868920811,14465.684018582106,17122.58790651562,33133.4481000886,124031.03729052842,41416.81012511076,13775.02334004872,22761.84256964922,78394.74553766847,90053.8945415616,56477.47305392986,5024923.403492123,8805.40278428793,17420.218670591712,140.60860338434577
595046.7371121596,15492.54323014617,23962.804695344013,37880.507661464624,139246.79913964868,47350.63457683078,16533.47276703887,29424.331996679306,92835.80733793974,117005.56501924992,64569.056553236,6368554.660839975,11167.430759310722,20383.802565336227,227.99882811307907
612207.4151788609,18639.29477351904,22728.5359203339,44868.4267699331,138714.74339321256,56085.52656687409,15529.171611871798,25977.97137749195,89001.91234993935,115830.72608053684,76480.27290329506,6720623.961432397,11766.327217757702,20627.063105106354,217.528102517128
630354.2655569533,16062.288943707943,19823.64299364093,49659.58194512392,144723.7542796731,62074.4774314049,11848.319057487142,28966.96893364191,97794.35097771883,123147.12311863899,84647.02878370682,6994495.06416738,12273.868681669235,21946.169299185276,229.33188524842262
624555.3841254831,14120.937724679708,16183.957279646414,46330.761664450474,143099.27244225144,57913.4520805631,12600.792564675254,30095.51161813736,102686.94833683968,125536.40068233013,78972.89390227397,7148873.830986917,12542.9957280159,22366.565978229046,211.90607097744942
620456.7160271164,13418.14844095707,14473.510843551172,44136.31325427268,140255.16669750214,55170.39156784085,13240.806746234302,31009.34612864256,104950.06610053778,127116.0068577528,75232.35683947091,7250768.300707579,12718.286190271378,22693.671555519104,194.53953389823437
584377.7168625911,15244.773150324821,14016.63650277258,39557.870388432624,133594.67236477137,49447.33626165521,13395.08232168496,27798.881833404303,100076.61990720034,122262.7470767498,67428.18816210107,7054438.784508765,12375.115326881409,21628.462965488434,149.37891668453813
635999.0980709225,19368.78923857212,16880.790000808258,48029.837074970754,139153.89258128405,60037.299791484584,12800.240127200303,30556.60934472084,103513.08050143719,126716.06684744358,81869.04987171236,7247934.516457617,12713.19206905365,22989.244406819344,198.5802726522088
653685.132925787,11170.732438445091,18134.579599308992,48318.145214410295,151110.0332197249,60397.68151801286,12729.067022325587,32411.254574358463,105628.2257514,128529.89129960537,82360.47479729027,7309314.815883875,12807.389927148819,22831.444216668606,233.9866645336151
579542.049876244,16559.767830252647,15354.755891174093,40530.66867028392,129467.61672183871,50663.3358378549,15863.893875890528,25363.788169682026,95255.3449665308,115609.06485140324,69086.37410387947,6752998.199697256,11846.810073435307,20817.069067955017,146.24120431765914
532119.1088972017,19273.1584071517,17192.25037094357,37838.8820308969,124470.0351126939,47298.602538621126,9239.481005831189,25989.860825508833,87848.96401169896,115483.23619306087,64498.094370847,6533605.125490725,11473.420769393444,19948.764194101095,123.61970065906644
596868.7345690213,24374.241258859634,20334.84949015382,47437.085227140866,127774.061575979,59296.35308615494,11583.667155794952,25799.979456335306,90963.8088991046,116408.67886602879,80858.6680008083,6681753.253997922,11719.683036446571,20737.556890547276,170.0418635904789
661652.2131677537,18629.11020332575,23329.558314347305,52331.830754995884,152645.9063731432,65414.791891516,13246.130791710919,28447.742039740086,95764.80898547173,123394.40307199955,89201.98424147026,7169442.038378894,12550.550929784775,22298.06543022394,228.9051994383335
585787.9557627516,17456.173391908407,19039.18616468909,43764.38838995651,131928.65205326676,54705.48548744565,15650.124393485341,23696.24229001999,89105.75510162115,111873.74610960484,74598.39400256836,6483376.521565199,11373.444499254227,20205.82414224744,172.17856121063232
618377.1957702511,15120.046562224627,13892.862527894986,44460.37615957706,141524.71383273602,55575.466751700194,13826.821803970155,30427.23131120205,103954.9414806366,125643.4015929699,75784.73209018819,7204595.893304646,12647.784514963627,22595.952976942062,180.88703897595406
457210.4055302671,9098.958839297295,10410.029667138682,33163.82848029522,104366.72320097685,41454.785600369025,8474.555388062587,22830.13079583645,80636.99025708437,98208.70726257563,56529.25074065925,5624762.880913019,9870.458268225193,16721.775178983808,91.67310508713126
564165.0555536755,13735.840113639832,12343.089673873788,41133.35009900661,129390.74577581882,51416.68245210155,12758.081288562831,25508.738961279392,96804.56917870045,115143.23359191418,70113.66494148855,6547896.94799304,11485.070672810078,20324.195988178253,133.43649084493518
545337.4448857445,19220.43128937483,14514.514906901135,43659.12517873357,126220.76758283377,54573.906473416966,11117.418995309998,22209.332291707397,82341.20322141051,104359.39758241177,74418.96337284132,6079413.077480853,10658.285649001598,19743.028446882963,117.82439864985645
572951.3556075251,18944.401919722557,22111.21091206077,43212.40850455926,131528.24336344004,54015.51063069907,14117.095488934148,23301.691236674786,81375.55952388048,107332.17885077,73657.51449640782,6056504.966798067,10604.106380522251,19634.13192808628,182.32261312007904
630063.1934437309,27947.54946267605,20813.70771214965,46033.61895623326,143854.75343963504,57542.02714306272,11920.55667452213,24197.58105352521,99669.00871175528,122259.73886191845,78466.40064963097,7167622.417057037,12549.452514827251,21763.339574933052,164.3606388643384
662388.8033449918,20835.026505708694,24756.030079627082,53372.65494061365,150730.96253579855,66715.81522799592,13713.871421999378,26585.970583826303,96428.15472650528,121336.89365923405,90976.11637604599,7061739.346502662,12367.761665523052,21955.50123810768,224.04673022031784
639860.5504544534,11910.427108585835,20122.872213614017,51142.821365637574,148287.4443678558,63928.526707046956,12513.597586749536,28334.951181679964,99080.26256161928,122821.42225146294,87175.26839293378,6974033.5987891555,12229.569231748581,21366.258599460125,235.50716039538383
592126.3587289685,16637.474818766117,16630.377153575442,41311.63434482849,134348.4057739675,51639.54293103561,15829.425655091558,26147.693154901266,96503.07234245539,118562.70542383194,70417.56794533349,6820575.225793958,11970.895467281342,21199.783422499895,181.31751266121864
536741.4522309634,20157.183477699757,17603.937465143226,37985.292322052876,127515.11579242349,47481.613678680515,9463.888464839407,25658.28551760316,87149.20743095875,114256.02928042412,64747.65736713558,6461250.199405313,11349.584638834,20022.416475713253,139.56867891177535
616344.8057006989,25414.4964479208,22157.920680928266,49174.36745836312,131685.1501789689,61467.96277072505,11696.1413281766,27103.10910269618,92411.27418088913,119899.5146292448,83819.94453130077,6882971.508907616,12075.370308697224,21582.48412102461,190.81719812750816
665108.4346890107,19091.260482549667,22937.668548488655,53040.38633998812,154426.46939387918,66300.48292498515,12234.401435057265,29568.170873701572,96269.75704866648,125037.13481664658,90409.75884617379,7246743.057093024,12688.619915127754,22883.248329162598,227.180494338274
576364.5807586913,19451.12728279829,18795.241156923796,43184.12023188242,129020.5185302794,53980.15546150974,15645.975468475748,23020.190041571856,86483.45530036092,108971.29213154316,73609.30290205873,6367574.181958854,11170.96264654398,20078.170104324818,156.17501006275415
543504.7392074344,22087.69736969471,23779.500133895915,37603.96331716614,125950.71016572416,47004.948974800966,10523.412672995817,24358.395606279373,83466.20927277207,112145.23652017117,64097.657692910405,6344024.936408818,11133.316002190113,19602.892318814993,152.26994368061423
637541.6191221937,26081.954779088497,23705.205514979403,49459.773953608434,138943.7783563733,61824.7139942394,11725.180091555607,28324.24807357788,95218.23295730352,123801.54089152813,84306.44227848113,7129452.4743567705,12495.548145890236,22301.891066730022,195.22232130914927
624019.6460844652,15917.34800067544,14185.488099831355,46258.36122865735,141006.01956763864,57822.95153582169,13767.63002843071,30019.206294357777,103972.12694871426,125568.70085120201,78849.47936702956,7209629.154784679,12655.878078103065,22519.531937241554,177.0627589598298
463019.0843421029,9079.261608496308,10561.09005797133,33698.79154643743,106714.35794773698,42123.49288081793,8532.103906467593,23033.434775024652,82052.3577246368,99910.72313696146,57441.12665566082,5698026.138292432,10001.920001655817,16878.38266208768,93.21326009742916
551431.7307643053,14537.277763396502,12175.57853183151,38877.94509501465,126599.83826676011,48597.427920997165,12618.776436080228,25337.54877191782,95858.44464737177,114036.86381340027,66269.21989226887,6464693.48282975,11339.455162584782,20039.64305743575,130.339597415179
550595.9172962846,18823.164258301258,14564.18243977429,43699.13587329775,127802.66514536738,54623.91984162219,11465.59612885796,22446.89760389924,83567.6335196495,105436.72185361385,74487.16342039389,6110719.440418363,10713.734503746033,19821.24427780509,124.56378654390574
593585.8764672017,19994.302275121212,20748.655058383974,40455.67413148255,143443.1941280663,50569.592664353186,14831.168612901423,24703.000558406115,92578.53718566895,113595.43469190598,68958.53545139071,6348805.339941561,11123.115927636623,20437.26978600025,212.93123342841864
650446.4856488355,27615.21258443594,23522.96368176941,49770.04853255639,144121.7766583562,62212.56066569549,13421.621634266456,24000.331575721502,100048.06125748158,121742.78750956059,84835.30999867566,7171840.888751924,12557.044001758099,21809.767117202282,181.60828553885221
