SUM,Φούρνος Προθέρμανσης 1 καύσης Φ.Α.,Φούρνος Προθέρμανσης 2 καύσης Φ.Α.,Φούρνοι Προθέρμανσης 1-2 καύσης Φ.Α.,Επαγωγικός Φούρνος Προθέρμανσης,Μηχανισμός αφαίρεσης οξειδίων πριν τη διέλαση,Κύριο σώμα μηχανισμού διέλασης,Έξοδος διέλασης,Υδραυλικές Αντλίες Πρέσας,Υδραυλικές Αντλίες Πρέσας.1,Αντλιοστάσιο Πρέσας,Q_KG (Produced Quantity),Q_ST (Produced Pieces),MACHMINS (MACHINE MINUTES),TOTDH (TOTAL DELAYS -HOURS)
541591.6342873872,22549.828887045383,24276.859742307704,31399.532962164925,120673.0878699422,39368.347068295516,11493.253030740214,29247.923102498055,96017.30270433426,117132.70806014538,51909.90110453487,6773464.216973721,12008.03766900301,20715.8077275753,145.80955073982477
637359.2173566263,11201.234944745898,16288.562695419805,41375.79598669751,161588.29219412804,52720.73293164531,14047.244487377036,31913.730109512806,104509.86793804169,126752.34928250313,70761.19867576189,7124668.201710521,12341.112580478191,21708.00147950649,262.3408805280923
629082.2409523916,13046.859568625689,14982.999658417715,41724.051212560444,154770.41860076785,52555.870858884446,12933.349058660795,31191.84301561117,104702.73650276661,126595.18668293953,70221.00502736149,7219328.567151605,12532.816162467003,22245.111285746094,229.67940752208233
561362.5843809155,16879.912617862225,16042.85671484472,42548.24090437478,127754.35190027954,53085.69846990866,10587.641209349376,22794.13944581151,92131.49391251802,108195.42697548866,72449.41783853614,6253769.898085414,10891.628426373005,19265.95782101154,151.45254541933537
623247.299556,15528.666090101004,14711.758524733794,43258.37694765912,144419.88951680064,53950.240875184594,11597.078227404063,29977.935954988003,105811.43544095755,127096.57277286053,74322.85283429909,7324696.590420007,12837.435224473476,23033.93763452768,190.66506453603506
663957.0381406789,9341.415791139007,20491.512529969244,41897.810603533806,171838.86473798752,53963.46997306157,15247.16496991538,33744.547322392464,105151.7242719531,127541.01402103901,71604.60890811597,6975143.579175233,12107.481099426746,20658.28613206744,300.98388192057604
531502.7380654513,21877.28296124935,23874.621991896667,30916.004435493218,118990.0411874354,38726.62894035663,11219.550548672829,29206.70486086607,94469.12040281296,115662.42643594742,51002.11314909121,6689250.457995831,11952.505989432335,20138.00444439053,148.17350559681654
678609.8554151258,8600.624528594315,23802.722351861037,42960.88256678528,179207.18274194002,55430.124235267314,16497.580000329468,34347.02640128136,105857.82166647911,127912.02979147434,73488.34725450703,6934492.3967437735,12015.84962773323,19979.59948763251,313.79261237382883
571416.273091764,21623.3394433856,19355.565667831925,44738.593362434294,127965.29175740482,56431.47764728194,10487.212578507928,22313.863053441048,87914.5483495593,103953.437230587,76093.08271880804,6140142.000268816,10609.49906551838,19090.658904165026,142.76140329241753
660664.370981044,14430.359319984913,30092.917228436527,51095.76618507333,164339.71154910326,62958.3101162278,21036.003625262532,30422.043865025043,104128.38931548595,119740.30613064766,87579.09485677176,6879215.737668931,12014.512598395348,19479.604793339964,263.2731865793466
621803.3828906734,15568.465495467186,14526.241575360309,42391.60866133305,145612.63909554482,53209.90614923289,11772.405384512362,30280.652093172073,105440.35169440508,126855.2153646946,72208.64665866307,7312790.417785822,12781.75722104311,23015.925343930718,191.36527159065008
613091.3981272251,25746.65977883339,24789.8293063641,45878.74507647463,143463.87162819505,57489.90373891777,11196.69063255046,25620.48042204976,84976.91610786319,115485.85322260857,78757.11357809963,6658250.210215031,11634.420399487019,21638.0743651092,172.0813365355134
580454.3973501245,24203.10639554262,23857.62532253269,42034.21546283182,134344.64914739132,53082.569617596084,11234.678647218276,25851.697624891996,81527.73299711943,112616.1297172308,71818.27120379022,6467768.290091573,11346.539840459824,20724.987011700865,167.9219364821911
561811.3954857693,23079.86431413889,22998.72724330429,39983.47567034207,129907.60988950731,50566.04490784669,11213.383207649444,26192.62075546384,79617.15357619524,110466.37099087238,67974.80876934639,6332222.547054528,11164.717654645443,20117.456523478028,165.60762875527143
552830.1170529389,22339.506724476814,22370.879689335856,38889.63303919056,128064.97767362,49142.97736843499,11261.42432966069,26578.666480988264,78845.41732522845,109254.2286235094,65787.94081686458,6253549.81380546,11080.384627759457,19793.30991312861,164.34637323766947
577100.7622251869,22712.165995299816,22747.852158165013,40516.048741527724,132138.58739119768,51004.71000206997,11951.211135751088,27271.87377023697,83428.3112873435,112735.9145629406,68463.73014292362,6440427.996091484,11333.52411621809,20729.124785810705,162.85456136614084
636878.3166197764,24183.053080022335,24268.72798602585,44625.97674491684,143216.2232454419,55777.10102759031,13809.455557472673,28284.2399879694,94382.84172046185,120034.48528766632,75858.14140650461,6844967.02770841,11841.374004006386,23014.776287376877,160.6513850092888
665981.0671561885,24832.973750174046,25431.831674289748,46311.895460754145,151699.69057366252,57768.55260272214,15589.40191775449,28997.164782464504,99981.16393047571,122446.97969794273,79036.11505486183,6987845.19602704,12061.609949827194,23906.09692007303,163.53037633746862
673723.3331349859,24964.677409887314,26180.14876070027,46277.119861894,157100.19217061996,57807.72273068158,17008.398854409163,29531.49853181839,101981.1659385562,122216.59503698349,79018.49851148808,6987501.755304753,12121.513597011566,23957.37137407064,169.3353485018015
675019.1563821996,24999.710517704487,26697.31896409993,45724.70417822423,161155.4545056522,57318.91497683519,18286.654515268732,30014.039687275887,102806.71354281902,121343.03918004036,77939.10323247536,6949260.802991926,12139.214839994907,23860.669193565842,175.3019544929266
674512.471836235,25052.082723379135,27064.145939302492,45087.07752030115,164599.04721453786,56809.87225414858,19517.306290980658,30479.775601029396,103168.24442255497,120400.83812952042,76591.97363607997,6903256.1330391755,12149.053640544415,23803.02127987146,180.66341687738895
673756.8707707548,25150.46373271942,27324.948665761996,44530.16042662664,167800.1379814744,56449.85254359035,20733.07642424003,30940.007016658783,103309.55355423689,119531.68310701847,75312.79960891974,6857929.013139605,12159.818895936012,23815.772100985047,185.4216219559312
674041.94067479,25352.158560574055,27483.65267446046,44221.85797277267,171121.15182757378,56398.489372982505,22024.641456453508,31414.953810453415,103336.52813631296,118816.17001652718,74471.47449452302,6819379.669720947,12170.885475933552,23920.899070501324,189.67170190811157
678632.696506896,25896.18409115076,27432.90984494691,44633.56873697446,175367.0388804078,57152.339361816084,23887.420447583056,31991.156278908253,103251.03694456816,118516.40473365784,75099.6685834353,6805144.973541557,12167.202926397324,24243.220163583752,193.21969614177942
691674.0257116698,27003.908539891247,27001.185226273585,46482.571165216905,181635.67899042368,59455.25741038013,27148.591309793595,32770.19905668497,103059.8493694067,118989.1599726677,78734.6544834382,6839443.2991929045,12130.838489234447,24929.458587169644,195.77200614660978
709253.9826127306,28110.835609018806,26393.160835695315,49495.36046824148,189345.82707858086,62885.72419034716,30814.109024603073,33558.40805929899,103128.22172689438,119832.45373606682,84630.75216957288,6901637.0228348365,12099.988213479519,25673.064976036545,198.26183912158012
