SUM,Φούρνος Προθέρμανσης 1 καύσης Φ.Α.,Φούρνος Προθέρμανσης 2 καύσης Φ.Α.,Φούρνοι Προθέρμανσης 1-2 καύσης Φ.Α.,Επαγωγικός Φούρνος Προθέρμανσης,Μηχανισμός αφαίρεσης οξειδίων πριν τη διέλαση,Κύριο σώμα μηχανισμού διέλασης,Έξοδος διέλασης,Υδραυλικές Αντλίες Πρέσας,Υδραυλικές Αντλίες Πρέσας.1,Αντλιοστάσιο Πρέσας,Q_KG (Produced Quantity),Q_ST (Produced Pieces),MACHMINS (MACHINE MINUTES),TOTDH (TOTAL DELAYS -HOURS)
566584.3662442463,25239.097948908806,26555.647933483175,38549.29251676425,138327.52647143602,48186.61219818417,11693.18868025646,27887.178567916155,72985.36655458808,117424.54010546207,65709.02133539363,6981362.154957235,12219.108061790466,21786.14512860775,211.80185095220804
565571.8846385002,25785.80173689127,28120.110980486923,37129.69481423121,133315.86095276475,46412.11507001787,12850.771049619882,28124.989855855703,72267.76725399494,114096.37874245644,63289.24782275164,6743449.227567196,11798.904193937778,21242.455071508884,209.31963954865932
576800.3014423414,24493.735629558563,24109.822882890745,41657.60576708608,136478.7111876309,52072.00548497203,11357.514739397098,29022.06750112772,76199.65636152029,120355.55843293667,71007.28020678004,7019787.231553912,12306.32575905323,22457.389242053032,220.34483064711094
563877.556740086,23762.885619163513,24137.2415507317,38611.14277285878,133159.24310851097,48263.92329441676,11770.018397865671,31005.008619844913,72669.08836822212,112482.11746275425,65814.44085602285,6394655.472949028,11190.445806503296,21248.229129463434,200.8026938587427
578389.5439701832,23035.725443840027,23082.383925437964,45613.01845891548,134326.3980886042,57016.27307364435,11009.479392336314,27577.438166171312,76298.62121465802,119365.6327778101,77749.4632822423,6967971.153116822,12223.595589756966,22294.12859469652,215.71943030506372
482536.791420972,18848.295787513256,17319.3378654361,40153.53077599903,110317.03393040597,50191.91346999879,9648.69787165428,22873.06454154849,65237.987969677895,89428.92128497362,68443.51601742712,4966703.4870146215,8692.532759323716,16792.55286835134,117.48289421014488
580907.6458858948,23863.37577575445,17174.78867069485,47671.11993235048,156316.25896975398,59588.899915438094,8936.262437289222,33428.690646231174,76559.49413645267,116804.82046723366,81257.59079377922,6158728.538761556,10821.374436736107,23640.5282959342,157.1207722350955
577224.4030634601,21341.295329868793,13862.388690930617,42850.03534541859,163253.9409711361,53562.544181773235,8765.830347300065,35990.660907804966,82666.67157459259,125609.77921783924,73039.83297514531,7104364.004416525,12436.44198346138,23876.721845269203,158.31631270051003
634485.8874185998,27180.83300459385,20427.354327499896,54522.599703809516,161459.83758208156,68153.24618199075,10001.973008870766,24728.3557831347,87897.81114536524,123915.55575430393,92936.24949512986,7420580.506108284,12990.224547863007,23237.364538908005,183.9753485918045
471903.4049094079,17626.334983050823,15308.085224002614,39907.42335535392,110276.03899753094,49884.27402253568,9307.802420703336,18657.56157539785,66176.13745491207,85903.23189094663,68024.01473223658,4927809.678696573,8617.998106583953,16109.128804206848,99.46135256253183
698497.1129084653,30840.098730683327,15859.30637130739,55733.583807327,203645.76786082983,69666.98320692989,8820.963020683048,31179.302345871925,100099.3359823823,129367.94318020344,95000.43164581349,6913428.4876333475,12171.672311782837,25652.966240644455,191.79728028178215
590712.8618203193,21318.674764692783,15553.234354531782,42085.08249917213,173015.08791190386,52606.353123965164,9628.776127868281,23684.346143722534,89801.15171033144,121381.019359231,71735.93607813431,7097117.610011697,12420.268266916275,22405.548063218594,193.34032774716616
538276.2077781307,24511.550028204918,24853.773147749947,40031.30315164242,120278.61914521456,50039.12893955302,13220.772909466294,23797.918467849493,78294.3647158444,103517.5844553113,68235.17582666321,6113121.249525249,10715.138976156712,19116.720443218946,157.78611709177494
538252.9813305177,20946.185914218426,21485.858884191548,39120.46545456223,118351.64630518854,48900.581818202794,11929.55306425039,25227.644128531218,74821.11770945787,105278.34266781807,66682.61157027654,5908957.802656144,10361.199504941702,19396.990748494864,150.81954642012715
583908.8438990149,22820.767535090446,26931.81323158746,35478.31862792475,128027.88385295868,44347.89656102037,12826.980984448124,30929.060537695885,93785.66639202833,120874.73562955856,60474.40440139141,6652539.398681819,11671.248261272907,21287.360942959785,169.8961220383644
566411.1663091057,18726.509341299534,21757.55422596935,40665.83095286187,134516.49990600348,50832.28869107734,10840.034518601788,30434.653006076813,74454.95805080235,115406.25484108925,69316.75730601455,6558962.612617016,11484.73621827364,20553.499587625265,227.21096535027027
586899.8241435774,24662.76916307211,21852.41354401115,43027.67416848243,149059.5251595974,53784.59271060304,10223.138586660069,31104.597166895866,77741.78104299307,124086.70322775841,73342.62172204349,7244630.748714268,12687.691488265991,23299.384329915047,214.9226553440094
573927.6721513018,25399.59952056408,25884.60697031026,39459.43376407349,142544.3971387744,49324.28703343515,11327.933327211147,29040.609830260277,73520.3846437037,117743.73556137085,67260.39375998279,6975724.401390791,12205.34178686142,21946.308785676956,210.38574312627316
558933.5814070272,25117.778986036777,27156.66194856172,37666.47692442864,137607.836630553,47083.09270776466,11521.090320666362,27542.397227734327,71665.17187002301,115871.75750494003,64204.21732877,6907975.313540578,12087.895394444466,21508.55871900916,206.3706488981843
572394.8083509989,22513.121282041073,22696.37756834034,44418.2416379886,136204.8581557572,55522.80204748574,10785.30827507079,26413.198111742735,76858.9268386662,120623.77462267876,75712.9118829351,7096331.724780381,12444.638880431652,22383.434089422226,217.7929941266775
494173.16577161074,19286.44650387764,16992.007094430945,40510.52265393919,114891.33683738112,50638.155041309554,9672.530064486493,23636.297144412994,66335.68418755382,93179.59796100855,69052.02960178575,5195645.419553757,9092.480928510427,17452.4378554523,123.53875010088086
537294.8699309486,19956.675338327885,16231.333872079867,41893.61811382351,136055.45083284378,52367.01919450825,9268.569784207963,32250.278518617153,74080.17006959021,108009.22278046608,71409.57633038098,5480378.830858797,9628.013042449951,22254.19156372547,136.01560235768557
594548.4136202376,21122.331761181355,16526.16205651762,38978.34143249166,161343.79956117272,48722.92334284343,9524.228079937999,36891.36083436012,90815.7485498786,126916.83487057686,66440.35471447442,7113214.942951322,12447.519606769085,24232.492384314537,173.38151705265045
639300.289768897,26713.099504590034,20681.176702976256,54559.93492796646,154241.25715392828,68199.91865995809,10707.986758782235,25104.01024273038,90128.98102092743,121591.35577440262,92999.88908176102,7251349.805707872,12700.889821529388,22680.502274930477,181.2844069376588
486358.07337725884,17867.09906670451,17034.890483045598,39821.45662966599,110477.33271828294,49776.82078708249,10169.34657503542,19127.552944011986,69079.95000387728,85368.30557480454,67877.48054072307,4772354.7862341255,8350.25709426403,16472.003400027752,100.48472035489976
696605.1558499703,30137.14606231451,19048.45047366622,53646.75550472573,186058.53572160006,67058.44438090715,9798.233992511317,29040.810778677464,106456.62043708563,128617.74760246277,91443.33324669159,6997472.688401759,12304.306410908699,24427.630084455013,180.52591548115015
593408.6361344373,21257.24839168787,20137.996889281305,40066.47317552136,168900.1277809143,50083.0914694017,10619.648024154329,21176.364023566246,91338.04563689232,121221.37273311615,68295.12943250842,7236297.1334145665,12657.207613766193,21813.05041462183,212.5596474558115
655478.9760512286,5536.710100161843,23571.58943374161,39939.3207548636,183797.129085958,49924.1509435795,12203.41255072635,34256.54156178236,109248.62900722027,125439.84833061695,68078.38529958263,6683421.297108352,11674.138847708702,18865.521854013205,343.0526956617832
423372.8563590285,6973.296645157039,10769.083325546237,29396.20691843833,94301.83534216881,36745.25864804791,9305.080268617063,17523.419314406812,71606.90059396625,83577.58550345898,50107.16970832517,5177226.846106112,9042.309395611286,14381.399920005351,106.75783876143396
587998.8473296447,27085.910433888435,17153.290418577213,61130.1096727323,138360.79944968224,76412.63709091538,10721.482085712258,19679.384276792407,91265.23910152912,98877.38178312778,104199.05057852098,5187867.47723183,9157.696210682392,20157.934918105602,224.91201531887054
467302.6006317659,16022.955458194017,11294.530651019517,32780.602511725425,118643.55316148698,40975.75313965678,10181.285034372606,18341.199923306704,82199.52760371566,93589.6814057231,55876.03053475247,5260390.140767425,9213.390779078007,17059.28274191916,111.22890037298203
625369.1856006681,13628.316599816084,22795.397027540246,62505.97998340866,134591.49941900373,78132.47497926082,10189.728011398302,21995.069553375244,85385.27996259928,112071.93230986595,106544.2840626284,6619004.198770583,11598.175861120224,20297.613569498062,157.56190695613623
521733.6054508477,15512.16814956069,16228.280448567886,36895.67527921463,124186.26302713156,46119.59065124714,11833.37134698559,19828.659180626273,82331.78210783005,95891.96131825447,62890.35794032345,5472818.924462616,9561.963595956564,17774.294643849134,117.41731662116945
547972.1928473108,13106.629424571991,23166.399505281486,42661.19126613891,129137.44639924169,53326.48908267363,10911.176816464891,23384.05031758547,78368.2843388915,114955.93407809734,72717.93965819132,6677204.997275472,11705.645411610603,20532.89265319705,188.12537059932947
558096.833743024,14932.194869846106,13656.155872482072,38253.74681614063,135863.93626698852,47817.183520175786,11317.716163251665,29067.647067666054,87559.82472035289,111895.61727881432,65205.25025478516,6144324.056777775,10744.217983841896,20540.609767735004,156.3771344423294
604895.7084509108,22948.127821147442,22549.52416651253,46359.04166247657,137196.02045562863,57948.802078095716,12844.215466016423,24634.585064888,86868.9092360735,116096.96678459644,79021.08904135169,6860710.222964883,12014.476313233376,20997.281225770712,191.72870141267776
491316.53458677,20124.059390485287,19277.71069984439,38293.24448235868,112979.21849694848,47866.5521551772,10154.768919842025,22306.706312775612,66308.83189368248,90751.82385355234,65272.56876994314,5073706.324536294,8871.435665816069,17160.205364227295,116.35792201198637
588502.4840612167,23979.10213690996,18036.375689768814,47638.37162292262,137183.09472462535,59547.964528653276,10136.009120030129,31008.555731534958,85064.80157393217,111681.79149091244,81201.76981179992,5662879.338808954,9970.713579148054,22435.425484478474,144.52370458096266
575402.9310918386,19647.964348971844,15810.838073486106,39741.78001765197,149702.9724523127,49677.22157429381,9957.637079551261,33259.53971117735,85281.5901658237,120764.7969174385,67741.66813388099,6783002.94733274,11869.81368291378,22587.198492586613,171.82940465211868
582082.4790759354,25704.687904894352,23967.540190029184,41412.603012315296,146975.97805035114,51765.752041508546,10968.801517269094,28362.408178001642,75958.87505102158,119790.39740622044,70589.66187478439,7127919.850219011,12472.587132036686,22302.772855460644,203.45058661699295
558658.4373353051,25640.3143543005,27248.370787096075,37910.41500747037,132345.60549530387,47388.01703545239,12317.841669254492,26406.19394302368,72326.5488845408,110527.71666705608,64620.023230162355,6543706.92566216,11450.009740650654,20773.640972971916,185.9061950519681
572439.4045317096,23182.71690326929,22971.538996171992,41268.73165982928,141366.68324002624,51585.91112701545,10468.561902327523,29104.307501494884,78205.67207190394,123615.53620100021,70344.42426411199,7208197.127598047,12633.697589635849,23053.51939201355,218.14401407539845
535835.4572897634,24539.584957301617,24976.17821414475,39989.408594925524,119067.82491573691,49986.7607436569,13311.939022539413,23745.58108046651,78261.20530369878,103076.99247032404,68163.77170270038,6095414.592962503,10684.26385295391,19035.845102369785,157.21117720752954
545242.2503151359,21327.902479350567,22036.65933914188,39058.05665954249,119774.7724994421,48822.57082442811,12165.351415802059,25792.37839639187,76345.91759759188,107438.62427830696,66576.23059164893,6046306.893978834,10602.658129274845,19711.16748869419,157.15066284686327
562328.6598012348,22167.313378810883,28250.60590848928,32885.872618490655,124049.0085517317,41107.339049227754,12425.127643945669,29453.601994276047,91358.0054949522,118908.48583161831,56055.46469060908,6548150.716319978,11479.538368821144,20153.09532210231,150.45520781353116
591808.4051263522,23341.5048905015,24994.297660779997,39009.46928948215,144135.4362846613,48761.83661185269,11679.421286585335,30899.442229509354,82662.86890360713,121924.19577300549,66493.41121086426,7062229.35834831,12360.724316120148,22301.347752213478,216.95940193533897
700852.8282075329,28172.002442777157,23778.609173822442,55946.55125174236,144971.83382591605,69933.1856169068,14395.593843254974,30367.567493379116,108109.21793538332,126799.84699964523,95363.43963365175,7171977.445699155,12592.881120860577,23632.656575739384,201.17125564068556
689711.9338897946,25695.072444856167,24250.623900771185,62062.091860680346,133534.18563136458,77577.61482585043,13749.231932628643,26468.627871990204,102662.45132136345,108256.96433246136,105787.65658070514,5836890.442742109,10264.617672264576,21574.205158799887,140.3821976557374
545593.4729721762,16399.402282178402,23354.087646150627,42634.9771725819,110152.4326813221,53293.72146572737,15771.437208849047,20848.9572789371,87217.99776422977,83566.62840366364,72673.2659471859,4447491.356396861,7792.6898790076375,17548.630129918456,101.13092823233455
695804.5732479366,28046.619970858097,30142.9813642264,42880.46951085504,159150.1498092711,53600.586888568796,15363.23539694168,25619.951257884502,111609.13209962845,129849.31231915951,73091.70939350291,7354962.161824703,12886.394951283932,22208.16980034113,182.6730679422617
631184.6723657257,21595.490569531918,25657.180334377335,39766.846692972475,154474.8422679603,49708.55836621559,13416.930802787547,25449.538069069386,102824.07468187809,124999.69447314739,67784.40247361828,7301873.827829242,12774.321523666382,21890.51516443491,221.83700908720493
732702.7221596462,26555.63110244274,22938.472926235238,67491.27777257224,144616.16064158082,84364.09376794416,10749.214334863877,24297.423390984535,101534.31953805685,116973.89857053757,115041.94604719657,6777186.986950159,11917.753481149673,22149.14067775011,154.07994852215052
530640.6620128748,15093.873749047518,16731.955679130573,46006.56084830036,115118.51183463633,57508.19761260431,11447.400691228662,20033.90417267382,83123.64025819302,85245.9946501255,78420.26947173315,4608325.539953753,8067.8210843503475,17495.900578200817,96.55137091688812
667494.2544536117,28014.355802834034,27674.28461444383,37992.07891477141,176904.6779693961,47490.09864346427,11009.641221939479,26676.18153807521,109505.86887139082,132286.776086092,64759.225422905816,7541808.025633216,13196.220934033394,22470.8774882555,182.45416541397572
655592.0838297999,24134.184654176235,24966.57735128407,45020.145249541354,162662.081931293,56275.181561926685,12353.084148200716,27058.084749192,103663.4397174716,126434.76942181587,76738.88394808184,7355630.835676312,12870.81599587202,22772.886226773262,222.11405855417252
730809.2236777801,26574.49616599083,22685.004560756723,67309.55265114932,149251.45254155993,84136.94081393664,10531.01866434459,24110.221334040165,101969.4565590024,118394.30015921593,114732.19201900452,6900139.675908446,12125.814571917057,22409.95115429163,155.5072748735547
549247.4637829113,16724.93876311183,17903.07032736542,46132.87063369068,118711.41554267704,57666.08829211335,12149.139133149167,20664.7530746758,87653.69208621979,87211.02981775999,78635.57494379094,4691567.013467357,8214.13547834754,18207.847435176373,98.78797851782292
543797.2126146302,24433.394318223,24574.471129608195,40122.66770783235,123065.61636836827,50153.332910904865,13031.13942156807,23908.554712325335,78414.85229301453,104476.16638958454,68390.91086562333,6150479.361174226,10780.189200282097,19296.843836903572,159.03598607331514
549798.0321851501,21800.417130053043,22619.70193543438,39176.608959860314,120801.09985138476,48970.761199825385,12369.034014501689,25771.55790761113,77101.83740261197,108237.65542685986,66778.30837628157,6117672.692576468,10727.652624189854,19857.341040819883,161.20863032341003
584464.2817978121,23834.191681921482,24859.65655651097,38662.630408004894,131429.07117393613,48328.28628612054,12746.808891663444,30686.55896484852,84239.36755004525,118401.93609595299,65902.20857198257,6658439.796776772,11675.781540095806,21846.098958849907,195.27439695596695
550555.2447387001,23638.775827646255,26291.588594341327,36899.855356948814,125867.14471849799,46124.81747230044,12703.131230236631,28506.196445792913,70914.12996354699,107151.23218595982,62897.47837131878,6099785.780843377,10669.778974056244,20069.024472534657,192.5201382189989
585080.524177615,21880.800812482834,22085.125891351738,41430.284561846776,136995.21752735972,51787.85570230847,10944.6799983459,32279.24039530754,84215.75494709611,124210.23171663284,70619.80323042064,7020128.168732166,12320.329465150833,23332.633812725544,217.10719016194344
509685.6301890799,18188.136606782675,17930.857668340228,39891.74013397712,117958.23484838009,49864.67516747139,10410.035075719436,24595.54227593541,67107.72029071301,96572.58850514889,67997.28431927918,5414508.994197398,9482.43007054925,17637.598369717598,144.287412956357
570854.6694994828,21650.713016450405,16027.21673468353,41427.587025704226,144011.16487583518,51784.48550601586,9450.372352455766,34523.692807137966,88383.85337638855,118871.31540596485,70615.20750820344,6262881.205199599,11008.69619101286,23376.520359814167,135.443449921906
626244.2703322998,24453.55864149332,24592.914561724705,37665.23021038322,164108.58957117796,47081.53431520787,11029.031080814158,33798.15887159109,102134.52670532465,126530.21080732346,64202.09694951684,7180049.326849997,12564.97230964899,24155.57582616806,164.08433780819178
517934.59239129175,16569.059647977352,15254.12558174731,38651.739588517325,137070.06108760834,48314.67276176109,11291.699085192313,20495.183497086167,65644.71740280464,101869.60691601038,65883.6423243757,6513602.036265373,11436.159457683563,16758.84151943028,133.7923792824149
604458.9367967804,22336.645538806915,19222.763041520146,51478.61772569695,163711.66688403487,64348.27215712119,8879.273177495612,31434.709272623062,80978.52947625518,124809.99699354172,87747.64385061982,7159346.155675173,12554.7836728096,23911.612001359463,171.82072919607162
620418.6241859333,23605.47662961483,24766.74813380246,36638.623253852114,176713.3331168294,45798.27734342957,9977.018215958797,33581.47247207165,99783.35537660122,130321.3125705719,62452.19637740396,7526408.498693943,13159.514548659325,24569.216676950455,179.03078921884298
617434.8722827848,26333.67345148325,21596.874883377586,48612.813802055054,168207.9727743864,60766.01380479768,10132.414164476326,23073.032032757998,87973.184597224,123335.72136759758,82862.75079895748,7455666.765345156,13045.803161501884,23040.378398895264,176.9577370658517
584209.8651994499,25330.324430584908,23651.074802804033,42043.5865047994,140881.79861411452,52554.477959342534,12130.608158911471,24294.616067171097,86114.74462646246,108029.9438649416,71665.19956803833,6272075.584456682,10992.171060562134,21727.3208463192,145.27187102288008
579069.8955492796,23648.63988250494,23383.951566481628,40384.69279829202,146353.0339576304,50480.86255009387,10586.173422272042,26548.801080673933,86028.52954912186,122193.88281941414,68837.54219179015,7171729.594839931,12563.813156485558,22657.23924458027,181.13926869630814
576514.4257942713,25189.661976397038,24392.366152334256,40359.17101718059,151846.8870369792,50448.963771475734,10489.215962184728,27267.368060171604,76451.08242484927,121284.1227644682,68794.04150655781,7260864.638601124,12701.802077829838,22484.57837820053,201.08434070646763
538976.6328933992,24502.900804638863,24818.450351357504,40042.98971670987,120629.55870485306,50053.73714588734,13195.259878657165,23812.693386286497,78304.95495009422,103642.3275744915,68255.09845878124,6118048.224181354,10723.725938618183,19139.80545759201,157.95095839351416
687207.4478805268,12538.644981861115,33425.117678642346,54668.186667216454,164974.19155859947,68335.23333402057,11671.20657838062,34533.033187270164,97925.51359581947,125303.1329858303,93184.40439034012,7375086.559138179,12860.941304564476,22544.358581900597,248.74291267991066
649885.6644456896,5672.0833673020825,25099.56640889649,39054.495801505655,176309.0301950574,48818.1180279965,11531.541692147855,35784.68729168177,109835.41551727057,128496.64837419987,66570.16094726796,6860259.812633932,12003.334796488285,20756.589968651533,342.9556008130312
645696.5661762247,17908.070307403803,17768.018655288244,40530.551446065045,144056.15265783668,50663.18930758131,15618.747266574357,34757.370511710644,110072.23514425755,125885.1188915968,69086.16723761088,6922855.924080372,12163.340134263039,23618.339214026928,226.03568543493748
579680.1824296946,17992.22278112173,14581.172126692547,33712.17648357009,129916.88449138403,42140.22060446261,17010.448448603383,30995.904912292957,105699.9843184948,108399.0115326643,57463.934837150504,5787745.987180144,10136.936892151833,20913.660537153482,112.18961739726365
588842.0993331755,20667.69248521328,20992.040772247346,36194.584808301945,135627.79627993703,45243.23101037743,15152.876955942666,25747.367439448833,95825.50936716795,116034.71747040749,61695.31501415104,6864774.385309398,12009.52417743206,21077.236248403788,155.44624120742083
662838.9456791205,15765.669981658459,31166.00601949698,50539.19938494697,132902.43020817637,63173.99923118373,15529.62369548798,25262.315917283297,109101.56513649225,125183.4654957056,86146.36258797781,7112929.994121432,12477.17365539074,21784.09770101309,178.29543740302324
708827.7089859527,25796.231774926186,24888.440990734147,52871.11732615184,145785.2237494588,66088.89320991866,17319.102042097526,31172.361438691616,111121.93892079592,127035.92340648174,90121.21801352545,7167320.398608744,12568.572034358978,22958.620781600475,175.5745669528842
702285.1841975772,26197.778076589108,23257.176885557215,63686.95468689455,139406.008551687,79608.69335861818,12983.20111331847,25678.18089941144,103596.7120038271,116756.77509069443,108557.30912538845,6713145.420217276,11792.169746756554,21859.626222252846,159.48801857233047
583694.9363739404,20392.290074825287,27047.57100965982,43135.76455204291,127335.5545462966,53919.70051839692,14531.481715630372,24360.439326107502,83692.9717360735,101544.62387382984,73526.86669402159,5725660.029729068,10015.79296284914,19855.20631223917,156.7501103207469
678131.1033290356,19135.10854381323,32079.748416853017,34932.252359592545,134859.5225700736,43665.313725605105,24855.280248532745,27231.783816754818,112754.86429798603,129947.45288312435,59543.60962582515,7286548.269236386,12773.574917018414,22277.262434363365,204.01025281101465
643395.1510186354,20917.062796473503,21406.416806292567,41130.47741608998,146441.86739706993,51413.09504622691,14634.331109480638,29364.657759308815,106870.05603420734,124159.33459937572,70108.76832288066,7029101.0981398225,12312.052898585796,22073.446333408356,190.35645198822021
638470.1165091202,21796.714787065983,20877.3652732611,53545.13176072169,141902.15618646145,66931.41125313097,12426.684325954098,23714.369325757027,96651.87475013733,117459.55510020256,91270.1062542695,6930288.035933435,12140.18112963438,21068.651001155376,179.97160271555185
602649.9713738735,25100.544641971588,24686.260085535094,43950.47563142999,124985.84883873165,54938.09281540191,16277.856970138107,25019.869419187307,91354.68894797564,101432.32631444931,74915.5811119117,5492893.364692897,9633.835824936628,20447.643484175205,148.91779252141714
660167.7757516894,19881.968686044216,31297.679584336343,33514.32751561824,130348.52501314878,41892.90767063723,23632.440834030513,27191.24805548787,112407.30834770203,128220.52241802216,57126.69227814168,7106559.38493818,12468.308243751526,21939.270082712173,198.03920217603445
542209.8034464038,24457.841039061546,24654.860027146384,40096.693579146915,122259.2099173069,50120.86697393365,13083.179145218995,23877.994179338217,78372.7033727169,104206.10967308283,68346.6367826368,6140090.336223781,10762.112879157066,19245.437699854374,158.68627202510834
689008.484315033,19106.671797931194,22716.7481554747,67687.2049528888,149966.3674761355,84609.006191111,8515.988127706498,24720.837335318327,86591.88821363449,124483.58025729656,115375.91753333318,7356203.692069948,12903.419397115707,23667.38871216774,156.00057688355446
711177.2819464358,28019.743587434292,18964.65134963992,64027.47311431184,166228.70301383734,80034.34139288981,10152.733986815983,25646.948305606842,105571.97469162941,129018.3721870184,109137.73826303156,7581015.801132441,13269.595053195953,24170.466740727425,169.26263046264648
628639.5721861223,24482.756806731224,20099.671641230612,48391.57998154642,161308.01299151778,60489.47497693302,10566.047350053606,24730.322844862938,96991.15599143505,125685.63395619392,82485.64769581777,7462226.733495235,13056.212270140648,22934.047748744488,188.0418540611863
599076.8585803163,25679.295272946358,22985.995451784172,42742.760014956395,123002.47385133803,53428.44484703877,16872.01287348457,24023.8797532022,97784.7345058918,94606.67121469975,72856.97259671502,4952087.853851184,8688.823981925845,20286.922368854284,115.94104954786599
601039.5459521303,22589.536828279495,21868.79017219547,42829.84795582013,133796.73667559028,53537.306497004014,13182.759655319085,24318.89658999443,99238.42399227619,116274.27933812141,73005.41795046002,6568687.060424268,11544.204837918282,22002.590121924877,166.8655927926302
