2.983159279706055766e-01,4.435310781523254531e-01,3.052125171874603971e-01,4.967850524835569215e-01
2.969668351761466374e-01,4.394669024875756391e-01,3.026223518477676455e-01,4.938955640151808102e-01
3.001476554040723443e-01,4.398803145078207244e-01,3.047279864404761063e-01,4.970050043856807931e-01
2.976299412697917535e-01,4.361109980071511960e-01,2.992712123012771230e-01,4.940066397148490940e-01
2.960413483684520286e-01,4.355198480220659474e-01,2.964762078739691109e-01,4.948503360597258371e-01
2.951301094171647210e-01,4.317721202844483908e-01,2.959588581929691320e-01,4.935672558138617383e-01
2.952521819394389735e-01,4.353537364242816565e-01,2.970705284958999326e-01,4.958654557934351614e-01
2.953459512115224617e-01,4.295162066042747528e-01,2.955178352057514779e-01,4.913419551600184954e-01
2.986611905740035877e-01,4.279249624202132729e-01,2.937220477266007101e-01,4.888158521705938120e-01
3.006642861429622005e-01,4.245739096167469029e-01,2.925747336211332317e-01,4.849398909537545599e-01
3.013278850378184881e-01,4.205269164489515155e-01,2.921697892887467063e-01,4.806537238152956970e-01
3.009238961010953228e-01,4.169407218418501038e-01,2.915455704401141435e-01,4.764973518284176812e-01
3.040862152186002976e-01,4.168773213728134697e-01,2.931720468166358340e-01,4.757005315565430159e-01
3.044412451152780918e-01,4.166981847247464565e-01,2.926185595724328237e-01,4.702175494288043378e-01
3.051860441372890032e-01,4.166818196315276168e-01,2.925684539690486807e-01,4.643713264636885607e-01
3.059031497962974022e-01,4.144465677672826698e-01,2.938527544693558258e-01,4.606473716982262268e-01
3.061305169543058202e-01,4.119436328900583644e-01,2.945573892762793911e-01,4.571283487336504359e-01
3.072449670093526652e-01,4.103149639614666611e-01,2.972079212729744069e-01,4.557448212920251485e-01
3.088938757500230836e-01,4.078016771000589347e-01,2.995505307005590923e-01,4.533434299558902203e-01
3.121068479550950792e-01,4.064025685553769307e-01,3.004816073812744404e-01,4.498828406084744436e-01
3.131663599448166746e-01,4.042705677541932885e-01,3.002562905497515033e-01,4.429985653611271945e-01
3.132776699966531853e-01,4.008287654563123525e-01,3.005418702382414708e-01,4.363934879250188081e-01
3.159542137818822094e-01,4.017052032486194135e-01,3.055910186732465617e-01,4.379207220959892566e-01
3.175606619245222584e-01,3.970331810149884677e-01,3.046525866502224900e-01,4.298929226843792861e-01
3.205599426260903884e-01,3.952503611735908584e-01,3.054046166344546731e-01,4.241309888207829837e-01
3.202736708025720191e-01,3.929953394150473289e-01,3.065877677424778125e-01,4.197683074389690350e-01
3.193416502556914449e-01,3.954157904957724678e-01,3.105521879316429645e-01,4.186028204974077127e-01
3.204166943428783942e-01,3.926842476266929616e-01,3.103691796855191920e-01,4.124474402516396521e-01
3.232313061554920597e-01,3.913820875303468116e-01,3.122836335078797432e-01,4.083616836926316496e-01
3.245782260904861438e-01,3.902895438401357553e-01,3.135319744548516474e-01,4.029223398411871937e-01
3.245273966765915286e-01,3.877049819068532077e-01,3.150545049934911912e-01,3.986131460521422643e-01
3.240160937837287536e-01,3.835638082173249419e-01,3.160292041769467986e-01,3.926347461462142419e-01
3.259888620073514987e-01,3.833929554386419913e-01,3.188713201433451272e-01,3.921078746386925107e-01
3.241850329017892385e-01,3.832490030331305864e-01,3.194352733918930931e-01,3.882021436395486913e-01
3.251631684248780796e-01,3.839930695852429854e-01,3.208892548771151709e-01,3.874161597348741992e-01
3.269005882096628346e-01,3.824116382710609496e-01,3.223156899660331587e-01,3.838227707542476996e-01
3.270350557334312236e-01,3.820064445723496682e-01,3.227951284097668738e-01,3.786181223345817526e-01
3.291623314019608282e-01,3.817890554690304139e-01,3.237346695382529727e-01,3.762727347899866293e-01
3.278797424055321375e-01,3.822325283612142965e-01,3.248499055045054873e-01,3.765728741445027450e-01
3.266437443538599550e-01,3.821367122637537861e-01,3.269112432140229285e-01,3.736705476522808045e-01
3.238390238924526154e-01,3.792167810139128736e-01,3.273689660567598025e-01,3.699431569578595647e-01
3.198640519905676105e-01,3.787380761890407066e-01,3.262622158793997418e-01,3.640032133234009648e-01
3.230455353525356066e-01,3.805667678538944831e-01,3.286699491798353856e-01,3.645370455589042602e-01
3.218133440173132631e-01,3.778667389124700793e-01,3.270777635933816430e-01,3.604470230940953202e-01
3.215045501908749270e-01,3.795696048674166989e-01,3.270944595499669094e-01,3.604061740567304217e-01
3.188440660271074090e-01,3.786703350342993102e-01,3.259626533557861694e-01,3.586529274260676914e-01
3.231295566685665754e-01,3.792551777908885202e-01,3.249971119515065454e-01,3.585757889382950037e-01
3.199221516392901088e-01,3.786631006230691265e-01,3.216647701750826038e-01,3.539915430457439283e-01
3.214057010923387359e-01,3.772179513197413958e-01,3.208483917623555226e-01,3.512353175399653971e-01
3.211010812650783586e-01,3.762803203225661974e-01,3.179911869222560861e-01,3.491687147416453474e-01
3.197155158246125506e-01,3.756847048905516684e-01,3.133281088492115285e-01,3.475762667105876669e-01
3.183884337592343683e-01,3.739420548601237182e-01,3.117456166440744636e-01,3.461731499476128349e-01
3.224526581264087755e-01,3.727554506196028572e-01,3.124194308436661349e-01,3.461495067997208963e-01
3.233146937847314883e-01,3.702677534978811025e-01,3.081745304925691542e-01,3.440811333142594908e-01
3.241367399978183905e-01,3.693245930801348220e-01,3.073873502977342298e-01,3.430559366634002849e-01
3.219466774366381845e-01,3.703116899318911748e-01,3.020179307018457382e-01,3.427870672653623996e-01
3.207473265555734754e-01,3.709093041091355847e-01,2.963840776303421909e-01,3.426809135817845964e-01
3.199171869966386805e-01,3.719987514902975967e-01,2.924363309395307531e-01,3.430282993930240387e-01
3.202545055509156691e-01,3.728337159413865898e-01,2.868763411189091950e-01,3.415621826611001666e-01
3.209946814957759798e-01,3.731908086482138565e-01,2.824504753940726420e-01,3.419517890147199535e-01
3.209094526863557895e-01,3.714199751439170583e-01,2.786267343055134904e-01,3.412724710977717013e-01
3.192645520920890934e-01,3.701111079940270776e-01,2.697061783169981131e-01,3.386613380454010502e-01
3.204737706152006593e-01,3.724680172678873080e-01,2.646482272412371550e-01,3.417812987232588529e-01
3.206385657143977497e-01,3.684567056268035490e-01,2.587563721809493233e-01,3.384722806099727532e-01
3.247100930183983714e-01,3.672544613541022240e-01,2.562848767294154673e-01,3.372178354512687659e-01
3.242520331631617569e-01,3.668467017419067555e-01,2.527558764012559078e-01,3.373799640119406473e-01
3.233900209954673755e-01,3.699263198204587599e-01,2.500616911867785674e-01,3.341762178393355431e-01
3.215640377342794953e-01,3.668813976565495349e-01,2.468218862837449068e-01,3.358585402672342179e-01
3.225811275425605751e-01,3.692357007336855568e-01,2.465736839013541459e-01,3.388631758016451556e-01
3.230599737319971854e-01,3.686779298367745539e-01,2.443604028622875513e-01,3.395492639452299954e-01
3.221747883731302387e-01,3.675705612720368554e-01,2.418035165227022942e-01,3.405540606037669171e-01
3.205021423812741688e-01,3.664007581060475527e-01,2.388681826248084672e-01,3.399820977957422330e-01
3.232874053781832346e-01,3.697168727223629769e-01,2.381354898379698382e-01,3.392526894267574034e-01
3.233671416137325894e-01,3.708134999002890564e-01,2.375063996964899005e-01,3.359114191913711855e-01
3.230689051183399663e-01,3.723386389242053784e-01,2.387024518950821017e-01,3.360033021525888342e-01
3.220005370581101589e-01,3.712028686759389906e-01,2.379544189809158494e-01,3.390802046821650428e-01
3.220610096617986806e-01,3.708760110852584724e-01,2.379388589063888004e-01,3.370992193783990398e-01
3.220333394896244816e-01,3.710782402371721744e-01,2.373586543804887261e-01,3.380639473054552480e-01
3.215607430247389154e-01,3.714075738447263908e-01,2.370381244047101432e-01,3.387659991381732350e-01
3.214400728593616585e-01,3.730670981684069965e-01,2.389028535114824103e-01,3.416013856681562877e-01
3.198170381705645049e-01,3.735399960412252862e-01,2.391941416712689561e-01,3.431749009346015122e-01
3.203844206714439591e-01,3.721460991157883869e-01,2.399819976945611055e-01,3.386644036223105947e-01
3.241450848902224235e-01,3.740217471310169350e-01,2.425072059648986922e-01,3.385337549780477739e-01
3.234788903490711243e-01,3.734891977646015992e-01,2.431008223665837298e-01,3.369873291721161568e-01
3.244194452644875715e-01,3.768930715651852004e-01,2.452473448374964671e-01,3.358166634500884817e-01
3.229584222011770422e-01,3.773355913275120987e-01,2.465889963253208583e-01,3.334521850463127435e-01
3.220025828678460544e-01,3.778695129832609356e-01,2.454469824036597247e-01,3.355634916765874443e-01
3.218974030244731166e-01,3.766141117909337921e-01,2.464110481167538780e-01,3.356283616273956771e-01
3.238774946801754595e-01,3.765712988210056511e-01,2.488958404444886197e-01,3.376857558345124910e-01
3.249408541719547849e-01,3.766744284127768183e-01,2.515919801142759704e-01,3.374837281596963501e-01
3.244447599680342353e-01,3.768909740868492952e-01,2.536020475575380129e-01,3.371755187681159671e-01
3.235149645118343131e-01,3.755785448057981646e-01,2.559860753056686922e-01,3.378334824094160749e-01
3.263865918636366659e-01,3.771813975249231343e-01,2.586482788195595406e-01,3.393936838097728059e-01
3.256989702933316688e-01,3.739376548345488271e-01,2.570909905570795129e-01,3.367116422796720965e-01
3.259822066439544419e-01,3.724565945764230501e-01,2.578003883303863764e-01,3.352476744366757466e-01
3.269569960276721976e-01,3.734332173912055519e-01,2.599217401737283772e-01,3.349775410116016539e-01
3.272157261898376857e-01,3.717955177976546288e-01,2.610889087180041646e-01,3.340602698220349609e-01
3.287440831374108252e-01,3.726105257049310282e-01,2.635835946702504984e-01,3.339858904122814387e-01
3.292056159617731126e-01,3.748825132625195344e-01,2.643349193377724782e-01,3.330801801500997139e-01
3.293947070274798050e-01,3.760396802940564331e-01,2.666856875529852178e-01,3.356217590484052438e-01
3.282222720915460301e-01,3.748180207230205618e-01,2.688106335906870759e-01,3.354218265672796462e-01
3.266896793128394871e-01,3.716980145947821335e-01,2.668491466736259699e-01,3.312758921557972802e-01
3.299727286275122018e-01,3.743500414317218472e-01,2.687418797701454642e-01,3.317923670272713843e-01
3.295861509479171558e-01,3.718364353080148010e-01,2.696280712389623191e-01,3.298876400127130903e-01
3.311955526448931431e-01,3.723033505565533363e-01,2.719755631932614937e-01,3.302991712972955241e-01
3.299194602595661441e-01,3.715968526560765040e-01,2.733442609778087840e-01,3.294652085308473199e-01
3.336934749926137589e-01,3.744985763289349623e-01,2.789581496051464771e-01,3.298993445150937842e-01
3.282699735813670028e-01,3.728252512538003383e-01,2.773784826007477111e-01,3.289185889714790756e-01
3.287295606480233334e-01,3.724318866913822745e-01,2.764069892156385544e-01,3.291001153648909217e-01
3.288421132680023340e-01,3.749674036431931978e-01,2.757887527476353129e-01,3.312788324380044336e-01
3.284837108734270372e-01,3.759407230609212447e-01,2.753330767943237833e-01,3.322248267384121934e-01
3.270376300420471671e-01,3.756927703054177559e-01,2.735869657155172718e-01,3.327442738926142396e-01
3.298938079191237605e-01,3.795654183883819255e-01,2.743259970906659628e-01,3.372106065267162500e-01
3.295772497408337443e-01,3.801448674824463581e-01,2.750447359691696181e-01,3.365816875080596127e-01
3.280136255982185056e-01,3.784764150124963478e-01,2.756560555903235787e-01,3.354203573532494320e-01
3.256680703689119327e-01,3.777977816470126649e-01,2.758773356098167540e-01,3.351872027434910084e-01
3.235045586446779198e-01,3.790021042663616613e-01,2.753240061618424939e-01,3.350512370286873876e-01
3.229527964079075830e-01,3.804633791791425801e-01,2.761355832033908220e-01,3.379794708024013161e-01
3.222195512293097308e-01,3.840383234479727848e-01,2.776065922599651459e-01,3.388202675544893516e-01
3.218275854986435980e-01,3.866850962764487032e-01,2.773701248207969261e-01,3.388722857983756387e-01
3.208080189364881374e-01,3.879918399530407069e-01,2.764242331481895354e-01,3.380596971400031681e-01
3.175716041106908527e-01,3.902650145676586635e-01,2.758068747641035934e-01,3.390376283110361766e-01
3.196420803342688299e-01,3.935269551769856045e-01,2.783627384571995544e-01,3.441204098797616129e-01
3.187443011800418780e-01,3.938846603556632187e-01,2.758469044599636821e-01,3.452422209508381745e-01
3.200798124204273787e-01,3.979307978809951685e-01,2.755242102766903289e-01,3.467676948849147678e-01
3.183133835780527221e-01,4.001169942569622329e-01,2.758083653728107820e-01,3.459123926698740026e-01
3.202243385177145352e-01,3.998057677179365221e-01,2.780329739844050185e-01,3.486468101555388888e-01
3.198593690057851546e-01,3.997369883129557322e-01,2.790003442267813272e-01,3.492538125741315169e-01
3.209829971929832881e-01,4.007244216647504742e-01,2.799684811244917970e-01,3.504680799257852697e-01
3.203948053417954855e-01,4.010494999816263118e-01,2.829521357885969035e-01,3.535957082330531409e-01
3.198858799035955158e-01,4.019936595336437435e-01,2.862898698881854442e-01,3.570548190393181276e-01
3.168792526587262404e-01,4.033761200840573768e-01,2.900325296379742124e-01,3.620639660328486276e-01
3.181741924616457440e-01,4.063099921242137036e-01,2.955280144084793670e-01,3.692782671186217169e-01
3.197792386242560014e-01,4.046223744911187636e-01,2.968443794426221527e-01,3.694757132133947852e-01
3.237876167344072020e-01,4.057809376213811769e-01,2.966235479775285455e-01,3.728856945477816431e-01
3.247675189579488086e-01,4.073606132174807937e-01,2.992020273386086782e-01,3.746908543555516613e-01
3.255990960002316803e-01,4.076191398466078031e-01,3.025046851287522820e-01,3.752111235347480034e-01
3.271863903782033511e-01,4.098468265598138593e-01,3.063258931622808157e-01,3.794313147841398837e-01
3.310439834991230623e-01,4.117830705985709994e-01,3.107254103732217665e-01,3.808178680286520845e-01
3.333137947092087994e-01,4.135507775703115563e-01,3.153446313936094647e-01,3.832749306942924705e-01
3.333129426967429976e-01,4.137307275224544889e-01,3.186309096752643621e-01,3.867349027843210441e-01
3.345472486109575816e-01,4.098989147392217425e-01,3.220519758460351212e-01,3.854422560886168192e-01
3.395510605325788300e-01,4.126437273669606998e-01,3.277070154395426704e-01,3.887285130800237631e-01
3.404330929004108497e-01,4.105498070423119761e-01,3.292785180555884428e-01,3.891914202532423261e-01
3.433882245780046083e-01,4.124545118529308052e-01,3.330503896964591704e-01,3.921997817307754652e-01
3.457335062498946843e-01,4.137017784092163475e-01,3.364447749527895160e-01,3.943117122867747515e-01
3.453878210486305278e-01,4.149402344852459734e-01,3.382778858826962498e-01,3.972865482440202101e-01
3.456922611702157866e-01,4.150687663896784341e-01,3.382448301590660900e-01,3.953541891278738452e-01
3.497878555119715016e-01,4.189158426369715138e-01,3.413999906600650447e-01,3.971092952923160890e-01
3.508155714264014624e-01,4.207383359260385980e-01,3.414231218989436378e-01,3.975254193923368207e-01
3.516902732079793537e-01,4.225589811075825541e-01,3.407404940378488956e-01,3.964911749287820530e-01
3.512247264117498990e-01,4.238061403966086327e-01,3.390001052309949969e-01,3.951397751266005343e-01
3.526347718497601647e-01,4.283767410990336200e-01,3.389347780444549874e-01,3.969370164763064146e-01
3.523580365519721203e-01,4.284403166136431795e-01,3.373572206595822909e-01,3.934303919061361565e-01
3.531235838445141439e-01,4.301029232722209383e-01,3.381406302342666037e-01,3.907550930286542434e-01
3.540038947412205705e-01,4.306783157269362672e-01,3.380347153658241344e-01,3.888157467296002867e-01
3.544496107330044055e-01,4.315890327335605292e-01,3.359485465253714831e-01,3.865267609551552019e-01
3.546746055754618765e-01,4.324415744793543848e-01,3.335953911825046969e-01,3.857842899266254455e-01
3.554569431422154313e-01,4.346861037269034167e-01,3.309415839622819044e-01,3.840615691664718834e-01
3.589531864363412761e-01,4.396859173255661113e-01,3.296108045168186784e-01,3.822434238051999889e-01
3.595535747720736697e-01,4.430949242190607151e-01,3.259858730857935205e-01,3.781081839199940675e-01
3.589903731064694736e-01,4.428572123675471595e-01,3.206263735232686707e-01,3.709671620522509428e-01
3.614635286497828726e-01,4.456927491754525406e-01,3.194244232837127329e-01,3.699919097658871947e-01
3.610414493547098869e-01,4.472254421928128498e-01,3.140558406969269356e-01,3.655031303926100095e-01
3.618120292773631674e-01,4.523429317163582541e-01,3.091741413530393889e-01,3.646807530078985948e-01
3.615689856562029902e-01,4.547135817040261485e-01,3.033517302715655894e-01,3.604344216124315547e-01
3.644467524458627206e-01,4.577904171216751750e-01,2.982162785971679830e-01,3.565657180239942825e-01
3.623389897301877993e-01,4.567304326698538586e-01,2.934568514527025607e-01,3.518927989086326202e-01
3.632817966857548320e-01,4.585707714924417977e-01,2.891896498328899168e-01,3.512510072554125284e-01
3.646440382469430808e-01,4.599167137539476591e-01,2.835704591983080891e-01,3.489579482241964570e-01
3.656466025090395200e-01,4.615355378668256070e-01,2.772699754483509693e-01,3.461766085815702332e-01
3.675672957982943356e-01,4.637868535753582044e-01,2.705914700615748569e-01,3.424703212698714250e-01
3.727290668847775268e-01,4.682567380014036051e-01,2.650502765744777722e-01,3.397052349566440643e-01
3.743113640737145142e-01,4.695094131189869735e-01,2.564146606065457745e-01,3.353226834395631184e-01
3.753184110118876760e-01,4.730247001402019258e-01,2.487303299025190595e-01,3.310599594995146666e-01
3.756131720496003190e-01,4.759157787165835818e-01,2.419471814247795838e-01,3.289003888793435859e-01
3.768095406682004378e-01,4.780786663052011831e-01,2.340950020161734202e-01,3.251449298734656046e-01
3.805565180065509368e-01,4.821368562411772474e-01,2.268517016786198714e-01,3.224831861673091438e-01
3.805867217803786118e-01,4.824730257020755642e-01,2.186879970050523980e-01,3.201064424420517196e-01
3.812343410171113445e-01,4.840225854515531334e-01,2.118159498508890570e-01,3.199377555123150696e-01
3.817473257818995158e-01,4.855860132194871892e-01,2.029859898492615278e-01,3.181188434035155388e-01
3.805905684837293523e-01,4.831274288430160713e-01,1.926904144380851280e-01,3.131746275478913266e-01
3.854387767866969128e-01,4.887708144637858965e-01,1.856913706209310233e-01,3.127607903405851264e-01
3.847346288320632746e-01,4.873252043912408848e-01,1.753069514268574824e-01,3.095298923014294656e-01
3.860967805082669013e-01,4.886721343751477264e-01,1.667364300364388152e-01,3.065932098394949512e-01
3.863683284059911127e-01,4.902960334408647536e-01,1.570112578811769244e-01,3.031512567335308272e-01
3.905694207397958917e-01,4.953984362822483334e-01,1.507959089859058632e-01,3.072033535376700875e-01
3.880454421699932044e-01,4.933298343750640025e-01,1.416993638575738956e-01,3.028506198552610718e-01
3.908732983438441555e-01,4.950157606482272765e-01,1.330640889722673192e-01,3.018160560572866191e-01
3.894601470541865229e-01,4.982153368057777310e-01,1.246443421435803334e-01,2.998047578903030863e-01
3.866592288301927138e-01,4.998173720891863625e-01,1.164385803811679027e-01,2.976291613743218822e-01
3.838736350485758564e-01,5.017071416272859130e-01,1.083576807997370800e-01,2.952464846805937793e-01
3.850789899804187288e-01,5.079649310923535221e-01,1.015383289831194857e-01,2.970830948353737622e-01
3.858216768413438857e-01,5.085958586306716933e-01,9.300101889445520909e-02,2.982558189773167889e-01
3.865185733988998895e-01,5.105550827308015238e-01,8.550958314442737296e-02,3.000540230397791830e-01
3.845093322074905617e-01,5.096892139952776679e-01,7.764693632310989968e-02,2.996664668090220363e-01
3.826517703916696433e-01,5.103405357656021213e-01,6.996265420353868503e-02,3.001959990274722934e-01
3.815874390475906819e-01,5.122041986654589651e-01,6.309197198412469509e-02,3.019229705952454768e-01
3.806524810396560432e-01,5.120124328841978434e-01,5.688887245290185496e-02,3.031722234852707865e-01
3.809818464365133939e-01,5.130778806700279082e-01,5.048220024720456028e-02,3.034138549570329912e-01
3.793585504578054213e-01,5.147668044905566731e-01,4.356592236736192558e-02,3.029930422710213622e-01
3.767673691008575076e-01,5.136687043594084789e-01,3.596625889063469889e-02,3.037646397089345252e-01
3.774605989185790267e-01,5.169338399265211992e-01,3.099467287891666256e-02,3.096719332012728976e-01
3.748502112900745087e-01,5.167501332080458587e-01,2.466687845600534779e-02,3.100099247485411103e-01
3.752983542399919714e-01,5.206293473322286536e-01,2.020756618668563195e-02,3.120154088737798204e-01
3.739329718484616372e-01,5.215535272826277158e-01,1.553327502066898826e-02,3.141541626464284254e-01
3.701995352440267673e-01,5.239398463891873359e-01,1.121305474013469493e-02,3.181204807335566431e-01
3.690628292985158043e-01,5.202513207641035198e-01,8.268618212963116040e-03,3.177640447399099899e-01
3.719038178126414240e-01,5.264817582891924141e-01,5.896416079938016086e-03,3.213312836439866094e-01
3.728581201461049210e-01,5.274682017151436364e-01,3.896734858719053118e-03,3.235235984329131731e-01
3.711679415255060288e-01,5.270104253449419129e-01,2.267576146341543364e-03,3.257074974729873285e-01
3.737966754793793367e-01,5.259070247838394385e-01,1.132382006795292330e-03,3.283160756977003270e-01
3.794891358079242050e-01,5.303565784702111152e-01,5.560082273428726971e-04,3.345778808623181555e-01
3.809377515649397528e-01,5.330720277517343453e-01,3.238797977647145387e-04,3.383550130180561499e-01
3.839288704227535320e-01,5.350404070634052767e-01,5.676200445797289227e-04,3.427775252973104814e-01
3.837696600844187622e-01,5.341778308130389341e-01,1.062291143956367589e-03,3.455904753878458191e-01
3.841476812736571156e-01,5.332562394618244328e-01,1.972835251817341758e-03,3.477568501018001856e-01
3.874071495885348937e-01,5.330797020852702239e-01,3.283000463052289982e-03,3.516645371699214651e-01
3.859704629732433889e-01,5.334101891335386592e-01,4.927416550681924974e-03,3.554739908741988974e-01
3.873251232463763571e-01,5.372598398400956210e-01,6.949081793950290242e-03,3.595282590407160583e-01
3.895723588232011814e-01,5.401283186918700574e-01,9.272824965029688796e-03,3.627372836426910330e-01
3.872373079363576331e-01,5.389836855015189832e-01,1.181097092695518325e-02,3.638755931826714307e-01
3.901068775101306785e-01,5.418823198679454389e-01,1.473089464050540177e-02,3.695078148058474343e-01
3.899119936458181335e-01,5.427882061637595568e-01,1.784869129136100116e-02,3.719489223430696989e-01
3.930572484045091741e-01,5.463887945182056560e-01,2.133356310540441766e-02,3.766267266589700680e-01
3.953618084725898374e-01,5.463826407332976753e-01,2.492530602525363029e-02,3.788445604174269232e-01
3.997703064131593043e-01,5.448498981295487598e-01,2.817589051513977663e-02,3.815103107986206887e-01
4.007240969325540081e-01,5.460664559565590048e-01,3.017716309051536941e-02,3.834807071402765999e-01
3.997324068553150256e-01,5.481999023186593378e-01,3.249959197783868631e-02,3.872066671911686409e-01
4.002244119574099313e-01,5.516776856612023439e-01,3.486162915795638223e-02,3.884143215061831023e-01
4.018836442653285768e-01,5.568456597746352932e-01,3.727970401195465633e-02,3.900199849578753764e-01
4.046877186532908399e-01,5.591362738826021195e-01,3.966964871739471488e-02,3.906361110910444023e-01
4.093575685640788442e-01,5.595256023827369640e-01,4.239737369025083774e-02,3.925371395669436381e-01
4.072797814740896638e-01,5.562200249825620668e-01,4.489880747814684048e-02,3.903587058054449610e-01
4.085868408647495009e-01,5.535673297678734839e-01,4.753324107244685792e-02,3.928728790022375517e-01
4.091269380960578794e-01,5.599776075020068689e-01,5.009425861890203641e-02,3.951059330158800953e-01
4.099098644413217696e-01,5.633712969354885969e-01,5.259072629126976262e-02,3.952070050323600037e-01
4.131615768930900212e-01,5.687896523803052107e-01,5.523506680640399846e-02,3.955721566622610319e-01
4.125022096625157175e-01,5.694385098586983718e-01,5.806920730577136425e-02,3.960970447854796350e-01
4.114271278847805857e-01,5.726867268351336637e-01,6.086862104571858639e-02,3.975748929016716393e-01
4.102377295342448105e-01,5.729142606996679987e-01,6.368009650216331641e-02,3.970259574803388092e-01
4.075927181928098997e-01,5.719777258457899860e-01,6.635657013536011561e-02,3.926402103106204078e-01
4.112451545557274102e-01,5.787664602091125987e-01,6.938141435203332152e-02,3.937615040077606099e-01
4.079714275547043911e-01,5.760652178305273319e-01,7.224135115330314327e-02,3.914024760771586675e-01
4.075633147727974470e-01,5.736253428676733046e-01,7.538875715932437382e-02,3.920664263954532491e-01
4.082929973794466316e-01,5.727318300802640705e-01,7.837753889089198178e-02,3.911422476444674223e-01
4.101440635067327700e-01,5.818570823152392490e-01,8.205091823619503622e-02,3.940550137542420117e-01
4.062601636651220205e-01,5.816617110893335107e-01,8.530753345913845431e-02,3.913991818770696240e-01
4.068211415536204800e-01,5.855961501959622284e-01,8.941120024923644716e-02,3.908629409196994753e-01
4.038739794425053042e-01,5.866638568238132789e-01,9.332847472955053958e-02,3.900873039424204158e-01
4.002590369525070302e-01,5.856179153903046108e-01,9.710244055221890769e-02,3.895410064127975969e-01
3.965679526900362517e-01,5.829319667893358980e-01,1.011408690606794142e-01,3.882423961746623853e-01
3.968813926613832255e-01,5.857677065757592727e-01,1.061093117495880978e-01,3.897642192947357032e-01
3.926987908069410338e-01,5.850238503225017039e-01,1.107120817078618841e-01,3.882543298186282299e-01
3.964021726951450497e-01,5.888273564623682788e-01,1.153048310642301177e-01,3.887814335176185132e-01
3.944941771096894256e-01,5.892132139581641725e-01,1.194422151279458388e-01,3.887918978884039589e-01
3.905064327580365924e-01,5.920109342986612511e-01,1.240964271711482853e-01,3.892694368722326992e-01
