SUM,Φούρνος Προθέρμανσης 1 καύσης Φ.Α.,Φούρνος Προθέρμανσης 2 καύσης Φ.Α.,Φούρνοι Προθέρμανσης 1-2 καύσης Φ.Α.,Επαγωγικός Φούρνος Προθέρμανσης,Μηχανισμός αφαίρεσης οξειδίων πριν τη διέλαση,Κύριο σώμα μηχανισμού διέλασης,Έξοδος διέλασης,Υδραυλικές Αντλίες Πρέσας,Υδραυλικές Αντλίες Πρέσας.1,Αντλιοστάσιο Πρέσας,Q_KG (Produced Quantity),Q_ST (Produced Pieces),MACHMINS (MACHINE MINUTES),TOTDH (TOTAL DELAYS -HOURS)
591042.9366158076,21240.72230833769,22770.04656012062,43039.16490014894,147425.57148593664,53798.961296842885,11932.673851643543,26503.709744364023,93070.54314363003,122367.20137119293,73362.21289798114,6636350.117397726,11698.314231276512,20740.56755527854,182.7531402632594
612109.3012458073,23220.750347316265,24573.944653201146,44652.19497579922,136109.66734826565,55815.24371974902,13578.466440251772,28058.411179721355,96785.89656490088,122682.70794987679,76111.69598147595,6963429.724241734,12224.769730269909,21744.492316246033,171.014988578856
592983.5419300871,21539.50670325756,24706.150280404134,46042.73762135315,129394.10793367028,57553.42547446258,12793.361626728143,27853.1929807961,90982.08170998096,119017.45440423489,78481.93912730651,6647977.031074822,11689.532433271408,21140.65822005272,177.8711877465248
605395.3398172081,20102.358157098293,23957.615341687244,47931.046019738074,141814.9602509141,59913.80752467259,12022.106235183668,28022.55007404089,87763.66212058067,118107.29142844677,81700.64662455354,6587751.093042493,11579.023606061935,21154.47372302413,191.06389877200127
594241.2149488688,22335.910698771477,23650.65585606102,43706.97196755232,139861.51443129778,54633.7149594404,12399.891876241047,27218.567364931107,93560.11090952158,121358.80785882473,74500.5203992369,6687084.664812744,11774.173095226288,21069.653743207455,177.33318728208542
629850.2901793376,15861.235146522522,14555.015186792625,43159.82171997265,146843.33564823866,53949.78232162252,13741.987830874104,32153.742899000645,106292.28326278925,127340.55112242699,73567.87793177157,7147685.102761269,12557.736969470978,23019.26424086094,249.61559024453163
574426.0073206734,12814.264717280865,20268.919841206105,58917.07363876657,110523.56353545189,73646.33860068706,15442.5237367788,25651.23073965311,68886.17393194884,91544.53344792128,100426.83006607936,7282598.359537721,12611.847611665726,20156.421050727367,88.87862314662198
647266.0621364883,23188.434584140778,20354.405225873023,68128.65757008146,118393.60906249285,85160.82196260183,10500.15059546283,23356.665513843298,90990.31401562691,106421.9532853365,116128.39358536614,4471788.194334261,7988.65958045423,18883.6780205369,126.9496935121715
579484.1530802336,14703.050639688969,29819.174633574545,46857.08737432441,143519.06514173746,58571.35921790551,14835.085186233078,21963.93222400546,76514.36335268617,111129.25792515278,79870.03529714388,6410380.005422711,11208.517000377178,19605.36113217473,158.09813567250967
617803.8329860413,26185.731390476227,23505.246424007455,36516.468722243735,163346.6319477558,45645.58762669025,11890.391042621997,30088.00210136175,89627.5312333107,123068.83520781994,62243.98312730488,7075618.99461925,12410.504403114319,22966.033074259758,182.92922300100327
618359.2592073886,23890.10519117117,25035.78037078385,46436.86751094085,139766.49792394042,58046.087836447216,12615.171273384025,28474.759182304144,98305.34151691198,124378.80910277367,79153.75143910374,6955679.889891446,12226.626583993435,22078.183996975422,166.5167264342308
586518.4386337546,22428.040877342224,22853.59152312283,43851.96453521415,133604.83681470156,54814.95911678883,11478.77559112676,27163.004383325577,88637.84029859304,116832.84106910229,74747.67152289386,6454940.585658491,11360.506078183651,20489.334826022387,194.54596412181854
584364.4746345403,24296.48736566305,23098.759157133143,41415.391569616026,139789.79451292753,51769.2411859056,11169.67548154865,27193.94374129176,90730.36942410469,120006.20259165764,70594.41274670303,6602016.51453501,11632.914565265179,20707.48974815011,204.38324396312237
599556.7433790353,21563.420274198055,25976.84507822995,44498.17890150106,139566.3876093626,55622.723626876315,12594.604809367065,27265.425558805466,93766.40618908405,122294.5895588398,75849.16858210407,6759587.755185902,11887.75432908535,21093.117712140083,186.48396056890488
599599.8448461741,23098.26345783472,23158.85706741814,43151.57051407242,137606.8642192781,53939.463142590525,12303.495994570221,28203.62692552805,92447.49269115925,119293.50994706154,73553.81337625982,6651831.350910425,11699.097123086452,21246.680146604776,193.814927123487
593175.8812054174,23391.545933425426,24851.063958811807,43732.37100801105,133244.01260271668,54665.46376001381,12702.568538313699,27279.261973708868,93439.84594988823,120739.54199552536,74543.81421820066,6734638.573331833,11845.63041126728,21114.690809994936,176.1906465217471
603449.9701034182,22224.232211768627,25365.980228734064,46244.33569564626,135298.45617640018,57805.42306732897,12682.27488337547,28155.81980857253,91475.329480052,120407.74646162987,78825.57690999405,6764553.648571968,11885.47349113226,21511.401609778404,183.8250172957778
592126.0084054752,21714.357980966568,25229.392418599175,44160.62831548395,135297.13057801127,55200.78884212607,12804.452150908379,27356.10836970806,92559.7797651887,120829.78452861309,75273.80296653556,6638412.582490742,11687.149444699287,20982.37714290619,181.12586603313684
610237.2192068382,22380.687472760677,24857.14566903119,45977.3458147402,137841.1006653905,57471.68226842524,12978.368495352384,28235.629077345133,92169.13596349955,119537.45308995247,78370.47582057989,6713458.590816259,11797.255191087723,21410.75479030609,182.7470002397895
596833.4453157854,23372.59956842661,24763.203844356583,44278.448309210915,134929.34812119603,55348.06038651364,12647.931004129392,27626.87594231963,92832.20305401087,120305.42412698269,75474.62779979134,6707104.368466675,11799.150696396828,21230.860622674227,177.01823615282774
636504.1244190184,14877.746350198984,14588.553619182123,44467.435815770164,147934.5645725131,55584.2947697127,14598.910469503408,33014.41241234541,108538.75468659401,130190.18335163593,75796.76559506278,7332446.424770296,12870.674799263477,24131.145206093788,182.75000915676355
443695.06820337626,9652.244526937604,10113.490483473335,32097.941067128097,97691.15075992793,40122.426333910116,9654.133267775276,21750.68204241991,74957.70416910946,91880.20562797785,54712.397195488025,5417813.217130572,9491.598384410143,16149.58573937416,88.66064300603466
464933.03587725904,6813.253566779196,28095.947528839166,28920.611023613208,93758.40937875584,36150.76722728765,10341.458111118436,26148.995598345995,67015.81256493181,94075.14821052551,49296.496062977065,7714320.872260332,13400.967454135418,17895.463047623634,92.20089055527933
538043.4645265606,5737.312561919913,19794.07722374204,25561.581372181856,101598.57103312016,31951.976715227323,27823.934452632668,30464.963469922543,106143.94729185104,113456.94727778435,43570.87733894635,5843958.402735889,10159.45873722434,16508.030419796705,263.0949120670557
511142.6606305099,6396.490604169667,11020.6630703792,43452.85882231238,108594.56789650023,54316.075251776056,16163.171745127891,25636.20054230094,87308.6470194459,93190.17365515232,74067.37534333099,5011085.063852072,8795.537164270878,17170.530534759164,223.0723451524973
664878.9494459294,14886.934195876122,20762.975356304676,49892.168586453336,132633.68692234159,62365.21762860895,20020.58373708532,22168.152379125357,99221.84731501341,113952.88415670395,85043.46447994844,6983645.15952003,12181.18494027853,17958.40120598674,152.41934709995985
747525.7966518891,27329.642802238464,23332.16974904541,68282.69846833186,160598.00598177314,85353.37308541483,10906.200556167554,31922.512299597263,82652.87080171704,117398.64755153656,116390.96329829295,7513104.665704846,13122.50644427538,26030.241109728813,192.1486973464489
759432.9418693071,16329.238348454237,14732.647558462635,68067.76165703942,231104.5981837511,85084.70207129927,8010.860196278601,32016.255480468273,63849.42528153956,85329.93323236704,116024.59373358992,4733232.8140167445,8309.710496380925,20495.239103883505,322.37572368979454
579543.6029770649,16342.585076034069,26057.976907992408,35712.21542228863,150016.80901759863,44640.27272563193,14353.925689790402,26640.34871402383,87760.20927715302,120947.51173973083,60873.09446981016,6746480.3366059065,11833.151865184307,21357.220264971256,145.6426169425249
649924.8539671522,26892.68033784628,27822.674154329354,39199.92416744,152830.4626941681,48999.908657071144,13972.427247080584,29627.91507089138,101740.26650446653,127523.46544921398,66818.05255813636,7444845.310061812,13027.633761048317,23320.125873684883,165.17662812769413
582503.9649483035,22143.346649229527,26731.935136985827,43997.58183900715,122384.73812183738,54996.97729875894,13316.302483123844,26656.23629128933,95458.27523815632,118300.78340530396,74995.87813467128,6095584.606361806,10791.39342725277,19875.730335116386,168.60792373120785
584968.2221430783,21401.21918952465,24162.7973020554,40953.26749575637,134676.9707005918,51191.586093581034,11875.75845444404,27745.922250181437,84363.25950968266,113532.33259379864,69806.7083094287,6345200.008939743,11145.518465518951,20123.41640084982,218.35630309581757
596556.6897559937,23140.89825129509,24065.075181269687,42180.16651087149,143589.32644319534,52725.2115863605,12108.601188725052,27641.745380938053,93529.18373036385,122447.33567655087,71898.0110980764,6764932.366505623,11905.561272323132,21307.620624303818,192.0220249965787
607210.9263541404,23485.12390321493,24472.743877959292,44297.28555162964,137217.3309404552,55371.61211119377,12821.783136368473,28062.754642546177,94815.54357814789,121283.19565534592,75506.74143723845,6814304.075587273,11974.911682546139,21530.865827947855,179.87563048303127
592076.4843409571,22685.36622285843,25032.109000825927,44657.64797063952,131573.2907744348,55822.06341107054,12524.263493805867,27480.341379493475,91877.54939365387,120252.4146091938,76120.99085904463,6733926.428852022,11837.412216484547,21170.49906268716,179.6073481142521
657932.198055961,15245.182002812624,17322.756470859073,44255.89161128276,167102.22189682722,55319.86796187459,13289.768366905753,30593.783313393593,106301.44541311264,127789.94868814945,75436.17888286833,7232694.078361869,12685.869736492634,22173.49131256342,272.4426395893097
693256.4836411893,24156.72235441208,17963.708678948904,54487.22005544507,163716.87295383215,68109.02506930633,20726.824456726914,26901.018256545067,81010.55914226174,109376.23931348324,92875.94797783293,7740808.14053005,13497.820833921432,23167.51984834671,90.2835145352874
593320.7282924915,18314.66042599082,21778.461064934767,67500.5012499349,117853.48734800518,84375.62656241862,9939.401370105581,26701.079046964645,88068.24379983544,112339.31918680668,115057.67258511629,4215599.65155071,7502.640443444252,19844.86041381955,123.9816947542131
669400.0376126465,19505.850976586342,24322.209330749552,49874.692524082,200412.91318786144,62343.36565510249,11833.87316722293,28691.854176938534,79871.5100132227,113172.35607206821,85013.68514028224,6295774.359863937,11062.088623642921,22179.065895080566,169.34620045870543
588182.0431617971,26343.58910149336,22567.72042005066,44114.28061755831,130810.72310054302,55142.85766749018,12089.8170773558,26994.79790583253,100994.30088359118,125884.19178247452,75194.79650720167,6964136.634038568,12259.74941521883,22426.47981584072,140.67005325853825
586306.7498241385,21327.649194061756,23159.63351538185,43265.72621662826,126696.44640955329,54082.157770785314,12010.388806875577,27821.405918210745,86188.96258729696,117103.33786904812,73748.3969601618,6829515.60912919,11963.203012943268,21158.203279674053,191.28332060575485
586728.0838896593,18953.29973810911,21122.192163920437,44571.25510043828,152809.30816209316,55714.06887554785,10670.025839437883,27223.086471557617,85395.1826569736,119580.68688750267,75973.72558333186,6469879.232900858,11402.538099884987,20602.283281087875,211.23836633563042
599429.3774342822,24677.251765727997,21221.41411404613,40692.49325666751,146811.21396824718,50865.61829471996,11610.024595657294,27533.137226969004,96443.46838998795,121820.5473202467,69362.20676552723,6677956.970864892,11773.215088069439,20989.48558911681,194.87072096019983
600662.4810987263,22219.798155725002,24468.41755459313,46078.65236379905,131749.82011559606,57598.31890251995,12687.319067565877,27328.44744795561,94853.79441994429,121257.69428670406,78543.15743829383,6837142.997416794,12008.23053252697,21223.759004473686,175.97741053253412
591272.7955372819,20670.341036319733,22129.99369103912,46302.023802416545,137253.71380004287,57877.52975302069,11320.669182340618,28000.627345979214,85574.2156175077,116467.94734835625,78923.90420866458,6544820.092377007,11500.40588659048,21046.162462234497,201.59553584456444
587782.5459273653,21012.81558007002,23184.13631389145,43885.624435332305,142656.8757674694,54857.03054416538,11904.199636031542,26669.083593428135,91667.74372327328,121408.31626832485,74805.04165113461,6616477.667651892,11657.582164943218,20764.681648314,182.26200711727142
608453.0333323651,22467.47208094597,24203.0902033091,44906.389488438144,137963.71622294188,56132.99030831882,13104.266359082838,28106.42222210765,94938.01048266888,122033.07046115398,76544.98208256501,6879607.656107485,12084.389537870884,21637.22476556897,176.66667398810387
594145.1912793259,21760.20730870962,24437.27026073937,45362.03175254832,131514.08377096057,56702.543138456545,12797.960037172217,27813.429754555225,92136.14616471529,119856.77372515202,77321.64503275283,6687224.180493832,11759.863726079464,21198.49049001932,177.40777634829283
606488.173954892,20642.484345018864,23913.60917580132,47910.116669789575,139539.0545962155,59887.65273277926,12202.814968934847,28179.92319908738,88753.42271792889,118305.54021835327,81664.98099924444,6636446.617640436,11661.071062147617,21297.159625142813,187.4953308776021
593147.3298407048,22120.75735384226,23630.229409360923,44257.666523867345,139138.2835455835,55322.084878719754,12231.047553648543,27267.50723555684,92406.90966564417,120771.48227393627,75439.20665279966,6661977.759684622,11728.714097738266,21050.008582770824,178.60965539515018
629502.9794679737,15094.505398780107,14933.402997368588,44641.04350481322,141521.989246428,55801.30438101652,14756.643853630874,32828.140672147274,107657.21044260263,128589.76220726967,76092.68779229526,7164670.738642633,12596.650833666325,23634.06021952629,196.3944090232253
465959.6471972391,11503.453935086727,12387.686030983932,34042.17024479524,96346.71878283471,42552.70591045176,14462.949848040345,21637.931001916528,88038.7643918693,104384.12244826555,58026.42420287519,6846718.1429617405,11924.521452665329,17525.908950939775,88.48336301383097
723711.5529268519,15150.82619702816,17301.824495089077,67778.71983190057,182069.7505403757,84723.39978987572,14097.7241885002,17276.025950044394,105097.02093410492,118850.91900527477,115531.90880437597,4497480.502025545,8057.014317944646,14903.072997629642,144.46619150042534
558875.1007385277,12364.90378165245,31240.022737073963,48207.9572068862,143749.56330865622,60259.946508607754,12518.226433036405,21135.78583985567,70059.24303378165,111234.46720719337,82172.65432991966,6400487.5925703645,11181.170214772224,18733.535931408405,162.20035102963448
638715.2962447061,23321.254575312138,25727.12768259053,36285.240502744804,179047.99167728424,45356.55407620215,12464.456320371819,30741.532497763634,90014.46474272013,122857.19614565372,61849.844116795335,6960537.448099375,12206.792010128498,22408.885009288788,214.08867367357016
626265.2663870046,25626.43682205677,22665.064092278517,44507.236885848826,138317.2198292911,55634.046107311035,13579.924391355518,28476.03780964017,102498.4927483201,122913.42903017998,75864.6083281514,6840010.238118827,12037.223165750504,21767.874349057674,171.1570033505559
587549.8844179438,23768.13425320387,25306.30545465951,45856.62693503591,121799.52771474421,57320.78711656602,12299.13179164816,26474.83568957448,90751.74979406595,117697.02803850174,78164.7050029021,6811152.568840086,11943.297446370125,20816.90422028303,177.77617775648832
576547.9751074899,22749.223821938038,23056.885430169146,43202.28446937397,140076.05037540197,54002.85731060303,10630.638147170213,27333.84105232358,84729.583481282,117830.82514107227,73640.25996900414,6412234.2211712,11305.490673363209,20558.83567750454,217.2128840982914
604223.9047650534,20702.45667284727,26248.518076181463,43579.15895394351,149139.5885501802,54473.94869242938,12653.985509833139,26682.32386136055,94900.26848095655,123632.5136423111,74282.65730785826,6761701.6567290425,11898.57874506712,20838.5036547482,190.3107378333807
604010.0789821275,24509.991229236126,23137.288292598765,41709.42163004504,134418.63955435157,52136.7770375563,13115.346861705077,28346.853282004595,96270.43853092194,120142.81622827053,71095.60505121315,6747703.659258187,11863.477978110313,21407.89287865162,186.74230740219355
595238.6326443984,23743.800103604794,25494.38321599965,44956.5049106692,128990.77742317319,56195.63113833651,12847.55858352952,27470.828332573175,92505.93963819742,119759.35685396194,76630.40609773161,6786530.89606446,11921.848577201366,21232.119902819395,174.59128496050835
599834.4448122592,21176.145504117012,25495.997557449387,47152.75167827537,137086.00496304035,58940.939597844204,12239.891021825191,27967.961320132017,88939.95198327303,119638.68401765823,80374.00854251483,6661427.890377104,11710.632254958153,21307.562098503113,189.97465555369854
592513.8865773757,21530.985685825348,25296.18789081578,43343.873397363095,137671.19014248252,54179.84174670387,13025.834676869814,27068.781903266907,93846.33648562431,121663.25562953949,73881.60238186891,6639991.63599056,11695.476494967937,20868.321574777365,180.98301120847464
613471.2655685763,23227.352963209152,24990.472677016303,45469.44499385625,135519.01464882493,56836.80624232031,13485.770369324875,28428.839491963387,93623.03140896559,119636.86891794205,77504.73578498224,6773641.513410211,11897.007439792156,21549.628711938858,178.9794848933816
598057.2770851039,23423.838244259357,25085.385061645553,45189.230841952805,133581.18703860044,56486.542000212154,12588.149812512365,27770.681327939034,91853.71265876293,119741.82392954826,77027.09802605593,6715670.13057667,11808.574189603329,21304.25929248333,177.16367986798286
691234.7200509371,13974.023657977581,24396.763696646733,49105.698890055544,189602.51613408327,61382.13050811172,12959.890598255177,28658.836119234562,106309.105273664,128661.97109878063,83702.89583532195,7316966.329232156,12816.04196625948,21447.953301519156,277.3375365585089
684652.7955470032,29959.43047195673,26323.160420894674,38273.30946960791,141415.24417477846,47841.64373255218,18274.42153347716,33058.43946629763,109862.18111145496,130065.80990254879,65238.59568683167,7736019.998770297,13513.302371561527,25497.93822258711,187.24305533617735
625381.1199543434,12768.42164349556,14768.018533730521,44074.221654198125,141933.13574188948,55092.780515518796,12889.119469206673,33771.24071472883,108694.36888802052,127377.8662866354,75126.51888479837,6095323.782592595,10896.072175502777,22572.856745123863,185.43502461910248
678036.1890172218,16696.43556892872,26203.066544032146,41028.04965185532,149655.79215809703,51285.062064819154,32531.762493899467,24152.82537549734,101656.95302712917,112753.14236283302,69934.1755429352,7403000.164721727,12894.2692258358,19051.04083880782,145.537507224828
623133.6312598393,15272.652512222528,18319.282046389606,55508.27334221848,133850.9348436296,69385.34512554425,11218.730265592565,28742.576534450054,87398.86618363857,116428.832731843,94616.37501514514,6553516.038776696,11508.224550187588,20714.41042408347,212.94413969665766
578011.8135021417,10792.580238357186,14705.892222964778,49599.09976461908,182800.5726556182,61998.87470577385,9189.878469409128,23431.63415852189,77067.5845900476,113151.23206675053,84543.92005332798,5809145.143596023,10258.2097915411,18164.699288606644,245.93035426735878
557749.6398061579,29241.627780914307,17261.824158310912,28185.17040879947,133643.51768395305,35231.46559682769,12251.167872750353,24807.699149280787,99362.25689011812,117636.64858996868,48042.904105908194,6613190.059147298,11659.431130588055,19304.833096414804,194.2748026624322
620992.0803897413,19281.624702453613,27524.455294251493,49402.91882834637,131963.2781509757,61753.64853543296,16012.637551328395,27032.86423432827,98533.8379739523,120219.27339196205,84209.52073013588,6737149.17280668,11853.1895570755,20410.269395560026,222.69922417402267
634922.2270070883,20940.1758608222,17324.421784162543,44530.732756636426,190137.67258816957,55663.41594579553,12800.754938346152,28658.11717045307,98952.04697567225,121227.25615978241,75904.66280940911,5618804.104723126,10063.501443177462,21869.73752975464,157.57327821850777
689239.4876265856,25872.012544453144,22349.848562836683,45244.62273314163,162337.24611017108,56555.78531196933,15664.151605326686,25282.995742172003,106494.31397783756,125216.85315966606,77121.52072390661,7310915.035710514,12796.746542572975,20804.998609274626,135.07658733800054
552856.7182835384,15944.587113648653,20413.996210598976,48760.27635296396,115294.96319942176,60950.34544120496,11183.890875978996,25013.540288299322,82112.39025372267,110830.08333206177,83114.10741982496,5952559.6393249035,10482.800351202488,18724.723408967257,198.26334358006716
584282.0551939914,14342.65772524476,20607.840075612097,43273.67401866787,164216.07312497497,54092.095971105984,10339.262833164488,26444.89139840007,78163.13243511319,116194.72007513046,73761.94905150816,6450619.468658268,11321.391462385654,19743.022594302893,232.44939815998077
609377.4319344186,19852.878401577473,18864.42043610814,43500.08501232533,158286.9834368825,54375.10626540667,12118.303912707497,27197.211757957935,97414.01421654224,124115.71744024754,74147.8674785939,6773874.34300524,11933.606152892113,21183.650785535574,182.61031598597765
615512.4370803633,22162.352426826954,20382.58847151998,47078.759751322475,133180.17747199535,58848.45313692423,12880.628982572709,28152.28907045722,95219.77159279585,119385.98614811897,80247.88593975423,6957494.048935413,12193.557391703129,21591.925795823336,170.97183276712894
578853.3022107556,18076.042231589556,20666.52054941657,49956.3026461532,130731.85228982568,62445.381755462644,10873.388861788144,27729.475738614798,82731.4275329113,115429.38171505928,85152.78860139751,6515320.377851367,11444.43168580532,20959.210192412138,193.27038951963186
708345.2434708322,14291.681715637445,29726.021825265943,52849.0708983529,199420.7784767151,66061.34207071227,12457.829843524774,28603.11089038849,106340.99864321947,129457.16471970081,90083.6435767379,7419373.115099847,12981.003778278828,21809.056028723717,272.97880721092224
561035.7559164661,18311.52406617999,12413.245448091633,37019.06962932615,137705.0135422051,46273.837036657686,11203.458895884682,31461.419038534164,95990.18576818705,116964.29105997086,63100.68451741652,6312478.460839093,11162.55553227663,22177.934396266937,236.15160320699215
614467.7957779225,28937.62602174282,22562.645578503645,38597.47167072122,123784.35902562737,48246.84303617268,12780.132799007002,33329.20331764221,105092.18998211622,124818.11017632484,65791.14489327482,7377740.543407619,12922.820915460587,24445.319507718086,208.93518549203873
669558.2437022692,24762.325916469097,22681.848495292703,41970.645458490995,185266.3966538906,52463.306823113744,12154.399708758485,32868.492602825165,100041.80373597145,119597.32399761677,71540.8658883505,6680545.635394573,11758.507370948792,23761.595742702484,161.85475324094296
596248.848824887,23923.70301568508,26732.588693904927,47317.8750920889,113445.260360986,59147.347312882266,14481.671603048746,24481.53530782461,102746.03133398294,118843.10312330723,80655.46890696972,6377627.27681911,11246.34901458025,19520.621625334024,116.89442565478384
559878.9176765368,21615.56264692545,22374.935093808213,38836.22430596338,118851.14462129772,48545.28038245422,11340.907904294287,28816.102816045284,76465.05886870623,108764.03825640678,66198.10961243758,6629122.385775685,11578.018270432949,20651.364968419075,232.46427473425865
603214.7045226957,18030.774521917105,22500.23368570808,46191.29518437719,165968.19770276546,57739.12242824263,10857.97329299579,27024.33732315898,87933.78129321337,122748.90823543072,78735.16224609749,6600286.7932034135,11634.94890075922,20832.969064861536,211.69117015600204
603231.3332111828,25675.36935096979,20887.215409433877,39530.14892933176,144450.99291706085,49412.68960943584,12047.050264200014,27720.951060205698,99350.88976609707,122037.666888237,67380.93567499731,6701377.170099795,11814.693366646767,21060.4091052711,190.55487249791622
598524.2699792655,22465.28006875515,24984.931408095406,46721.20381802327,126415.01132184267,58401.50822030023,12912.496794656594,27064.71902397275,94357.97519016266,120448.49623262882,79638.4155989033,6868537.894775093,12052.254688501358,21128.543379306793,172.24935476481915
589121.4472868183,19813.91624480486,22327.244989562074,47121.25835754369,138845.60609921813,58901.57639470074,11064.044548601774,27884.873615145683,82340.99726232886,114887.75439500809,80320.3267458131,6430259.283015907,11299.730403900146,20863.395165503025,207.99155399948359
589982.028625823,21256.02261596918,22793.069080138244,42982.262885199336,147574.38710576296,53727.82860649916,11851.32886540473,26453.54855391383,92648.94793230295,122197.77511298656,73265.22082704431,6613946.58463496,11660.893580377102,20690.22561237216,183.71138104051352
612302.6798141681,23243.030071794987,24807.72531473641,44473.93555392958,136486.18315917253,55592.41944241197,13664.791769644882,27981.433795124292,97072.90357398987,122998.82868945599,75807.84469419814,6975951.085923195,12246.857928216457,21737.723807394505,170.40815722942352
593793.8868801371,21682.67855799198,24891.687827992486,45901.795495230515,129016.58760356903,57377.24436903814,12952.115353926947,27886.916590720415,91363.07269412279,119093.20352256298,78241.69686687019,6652802.043210328,11698.05510789156,21154.505912214518,177.0016412883997
605965.8883360209,20232.51396226883,24064.216340446514,47999.72010447949,141215.25770503283,59999.65013059936,12071.596029078293,28086.426366090775,87683.02156808972,117871.28934681416,81817.7047235446,6581669.984587371,11567.58313113451,21165.02056002617,191.13713611662388
594419.1676060699,22359.22545325756,23790.54775950913,43798.275842970135,139967.83751314878,54747.84652759823,12385.707659991127,27204.58582061529,93462.91639584303,121381.87996685505,74656.15435581579,6689480.328857005,11778.113584935665,21073.002882152796,177.48425935208797
708538.575329394,14843.786577880383,29856.216508102476,52856.60083052995,199484.8750576377,66070.75448593358,12339.797418144499,28960.748463749886,106490.02215403318,129708.571677804,90096.48338990941,7446092.530179858,13026.393755078316,22112.183585464954,271.10797871649265
531424.0437313822,16197.57221248746,11126.005832420293,35924.32644035199,139577.44190734625,44905.41666986785,10278.80462962963,30770.13862133026,89662.20505046844,112677.29936003685,61234.64499075603,5427766.511621892,9678.825087338686,21459.20049726963,223.9566459953785
655642.7406069466,29080.045838057995,23464.760807251972,38075.86802820521,140288.71488648653,47594.838483027655,14847.275112442156,32269.834520876408,106731.61821442842,126552.10935950279,64902.04777534978,7525408.674245298,13163.153319358826,24322.05929428339,187.06287161260843
657784.4549613415,23659.65622907877,21979.184035468137,40886.064919738936,178813.0809648633,51107.58459744482,11845.463284627614,32730.199902117252,97504.32121622562,116074.61054563522,69692.16081469748,6558486.484061003,11532.467376828194,23102.52792209387,166.46864485740662
588806.0977555029,22133.843760430813,27081.410734581998,49396.93073942463,111674.61868736148,61746.16687205194,14241.362808062066,24193.406536221504,100371.23225826025,116920.36095261574,84199.3137603829,6218573.710506022,10968.75529897213,19199.388624429703,118.80138597264886
558265.7714089948,21673.60093832016,22032.927920150792,37760.72243818595,120953.53678584099,47200.90477161801,11192.849777656984,29133.46734958887,76769.4043007791,109632.1957564354,64364.87014311546,6641090.464225948,11602.978912234306,20762.6976236701,237.22522144019604
